timestamp,rr,sr,mrt
1648742400,100.0,100.0,0.0
1648742460,100.0,100.0,0.0
1648742520,100.0,100.0,0.0
1648742580,100.0,100.0,0.0
1648742640,100.0,100.0,0.0
1648742700,100.0,100.0,0.0
1648742760,100.0,100.0,0.0
1648742820,100.0,100.0,0.0
1648742880,100.0,100.0,0.0
1648742940,100.0,100.0,0.0
1648743000,100.0,100.0,0.0
1648743060,100.0,100.0,0.0
1648743120,100.0,100.0,0.0
1648743180,100.0,100.0,0.0
1648743240,100.0,100.0,0.0
1648743300,100.0,100.0,0.0
1648743360,100.0,100.0,0.0
1648743420,100.0,100.0,0.0
1648743480,100.0,100.0,0.0
1648743540,100.0,100.0,0.0
1648743600,100.0,100.0,0.0
1648743660,100.0,100.0,0.0
1648743720,100.0,100.0,0.0
1648743780,100.0,100.0,0.0
1648743840,100.0,100.0,0.0
1648743900,100.0,100.0,0.0
1648743960,100.0,100.0,0.0
1648744020,100.0,100.0,0.0
1648744080,100.0,100.0,0.0
1648744140,100.0,100.0,0.0
1648744200,100.0,100.0,0.0
1648744260,100.0,100.0,0.0
1648744320,100.0,100.0,0.0
1648744380,100.0,100.0,0.0
1648744440,100.0,100.0,0.0
1648744500,100.0,100.0,0.0
1648744560,100.0,100.0,0.0
1648744620,100.0,100.0,0.0
1648744680,100.0,100.0,0.0
1648744740,100.0,100.0,0.0
1648744800,100.0,100.0,0.0
1648744860,100.0,100.0,0.0
1648744920,100.0,100.0,0.0
1648744980,100.0,100.0,0.0
1648745040,100.0,100.0,0.0
1648745100,100.0,100.0,0.0
1648745160,100.0,100.0,0.0
1648745220,100.0,100.0,0.0
1648745280,100.0,100.0,0.0
1648745340,100.0,100.0,0.0
1648745400,100.0,100.0,0.0
1648745460,100.0,100.0,0.0
1648745520,100.0,100.0,0.0
1648745580,100.0,100.0,0.0
1648745640,100.0,100.0,0.0
1648745700,100.0,100.0,0.0
1648745760,100.0,100.0,0.0
1648745820,100.0,100.0,0.0
1648745880,100.0,100.0,0.0
1648745940,100.0,100.0,0.0
1648746000,100.0,100.0,0.0
1648746060,100.0,100.0,0.0
1648746120,100.0,100.0,0.0
1648746180,100.0,100.0,0.0
1648746240,100.0,100.0,0.0
1648746300,100.0,100.0,0.0
1648746360,100.0,100.0,0.0
1648746420,100.0,100.0,0.0
1648746480,100.0,100.0,0.0
1648746540,100.0,100.0,0.0
1648746600,100.0,100.0,0.0
1648746660,100.0,100.0,0.0
1648746720,100.0,100.0,0.0
1648746780,100.0,100.0,0.0
1648746840,100.0,100.0,0.0
1648746900,100.0,100.0,0.0
1648746960,100.0,100.0,0.0
1648747020,100.0,100.0,0.0
1648747080,100.0,100.0,0.0
1648747140,100.0,100.0,0.0
1648747200,100.0,100.0,0.0
1648747260,100.0,100.0,0.0
1648747320,100.0,100.0,0.0
1648747380,100.0,100.0,0.0
1648747440,100.0,100.0,0.0
1648747500,100.0,100.0,0.0
1648747560,100.0,100.0,0.0
1648747620,100.0,100.0,0.0
1648747680,100.0,100.0,0.0
1648747740,100.0,100.0,0.0
1648747800,100.0,100.0,0.0
1648747860,100.0,100.0,0.0
1648747920,100.0,100.0,0.0
1648747980,100.0,100.0,0.0
1648748040,100.0,100.0,0.0
1648748100,100.0,100.0,0.0
1648748160,100.0,100.0,0.0
1648748220,100.0,100.0,0.0
1648748280,100.0,100.0,0.0
1648748340,100.0,100.0,0.0
1648748400,100.0,100.0,0.0
1648748460,100.0,100.0,0.0
1648748520,100.0,100.0,0.0
1648748580,100.0,100.0,0.0
1648748640,100.0,100.0,0.0
1648748700,100.0,100.0,0.0
1648748760,100.0,100.0,0.0
1648748820,100.0,100.0,0.0
1648748880,100.0,100.0,0.0
1648748940,100.0,100.0,0.0
1648749000,100.0,100.0,0.0
1648749060,100.0,100.0,0.0
1648749120,100.0,100.0,0.0
1648749180,100.0,100.0,0.0
1648749240,100.0,100.0,0.0
1648749300,100.0,100.0,0.0
1648749360,100.0,100.0,0.0
1648749420,100.0,100.0,0.0
1648749480,100.0,100.0,0.0
1648749540,100.0,100.0,0.0
1648749600,100.0,100.0,0.0
1648749660,100.0,100.0,0.0
1648749720,100.0,100.0,0.0
1648749780,100.0,100.0,0.0
1648749840,100.0,100.0,0.0
1648749900,100.0,100.0,0.0
1648749960,100.0,100.0,0.0
1648750020,100.0,100.0,0.0
1648750080,100.0,100.0,0.0
1648750140,100.0,100.0,0.0
1648750200,100.0,100.0,0.0
1648750260,100.0,100.0,0.0
1648750320,100.0,100.0,0.0
1648750380,100.0,100.0,0.0
1648750440,100.0,100.0,0.0
1648750500,100.0,100.0,0.0
1648750560,100.0,100.0,0.0
1648750620,100.0,100.0,0.0
1648750680,100.0,100.0,0.0
1648750740,100.0,100.0,0.0
1648750800,100.0,100.0,0.0
1648750860,100.0,100.0,0.0
1648750920,100.0,100.0,0.0
1648750980,100.0,100.0,0.0
1648751040,100.0,100.0,0.0
1648751100,100.0,100.0,0.0
1648751160,100.0,100.0,0.0
1648751220,100.0,100.0,0.0
1648751280,100.0,100.0,0.0
1648751340,100.0,100.0,0.0
1648751400,100.0,100.0,0.0
1648751460,100.0,100.0,0.0
1648751520,100.0,100.0,0.0
1648751580,100.0,100.0,0.0
1648751640,100.0,100.0,0.0
1648751700,100.0,100.0,0.0
1648751760,100.0,100.0,0.0
1648751820,100.0,100.0,0.0
1648751880,100.0,100.0,0.0
1648751940,100.0,100.0,0.0
1648752000,100.0,100.0,0.0
1648752060,100.0,100.0,0.0
1648752120,100.0,100.0,0.0
1648752180,100.0,100.0,0.0
1648752240,100.0,100.0,0.0
1648752300,100.0,100.0,0.0
1648752360,100.0,100.0,0.0
1648752420,100.0,100.0,0.0
1648752480,100.0,100.0,0.0
1648752540,100.0,100.0,0.0
1648752600,100.0,100.0,0.0
1648752660,100.0,100.0,0.0
1648752720,100.0,100.0,0.0
1648752780,100.0,100.0,0.0
1648752840,100.0,100.0,0.0
1648752900,100.0,100.0,0.0
1648752960,100.0,100.0,0.0
1648753020,100.0,100.0,0.0
1648753080,100.0,100.0,0.0
1648753140,100.0,100.0,0.0
1648753200,100.0,100.0,0.0
1648753260,100.0,100.0,0.0
1648753320,100.0,100.0,0.0
1648753380,100.0,100.0,0.0
1648753440,100.0,100.0,0.0
1648753500,100.0,100.0,0.0
1648753560,100.0,100.0,0.0
1648753620,100.0,100.0,0.0
1648753680,100.0,100.0,0.0
1648753740,100.0,100.0,0.0
1648753800,100.0,100.0,0.0
1648753860,100.0,100.0,0.0
1648753920,100.0,100.0,0.0
1648753980,100.0,100.0,0.0
1648754040,100.0,100.0,0.0
