timestamp,rr,sr,mrt
1648742400,100.0,100.0,3.945614035028899
1648742460,100.0,100.0,3.945614035028899
1648742520,100.0,96.55172413793105,2055.231609195364
1648742580,100.0,100.0,3.856451612947288
1648742640,100.0,100.0,3.9235632183865223
1648742700,100.0,100.0,3.6090000000037255
1648742760,100.0,100.0,4.02119565218606
1648742820,100.0,100.0,3.6639423076815616
1648742880,100.0,100.0,3.7230337078819113
1648742940,100.0,100.0,3.661666666654249
1648743000,100.0,100.0,3.63
1648743060,100.0,100.0,3.838947368432817
1648743120,100.0,100.0,3.6888297872340425
1648743180,100.0,100.0,3.801190476154997
1648743240,100.0,100.0,3.468750000021166
1648743300,100.0,100.0,3.796428571436174
1648743360,100.0,100.0,3.393452380961251
1648743420,100.0,100.0,3.646969696958408
1648743480,100.0,100.0,3.414795918390155
1648743540,100.0,100.0,3.645833333294528
1648743600,100.0,100.0,3.5785000000335274
1648743660,100.0,100.0,3.89080459767974
1648743720,100.0,100.0,3.6143564356324993
1648743780,100.0,100.0,3.709659090921791
1648743840,100.0,100.0,3.544736842105263
1648743900,100.0,100.0,3.852604166662786
1648743960,100.0,100.0,3.689000000003725
1648744020,100.0,100.0,3.919021739118287
1648744080,100.0,100.0,3.824431818190285
1648744140,100.0,100.0,3.6370588235337946
1648744200,100.0,100.0,3.795348837213634
1648744260,100.0,100.0,3.5543010752768285
1648744320,100.0,100.0,3.713684210494945
1648744380,100.0,100.0,3.397752809013878
1648744440,100.0,100.0,3.3847826086794552
1648744500,100.0,100.0,3.70808080809586
1648744560,100.0,100.0,3.651111111127668
1648744620,100.0,100.0,3.654687499976717
1648744680,100.0,100.0,3.544252873580346
1648744740,100.0,100.0,3.446236559139785
1648744800,100.0,100.0,3.654819277081504
1648744860,100.0,100.0,3.63641304348636
1648744920,100.0,100.0,3.4700000000082785
1648744980,100.0,100.0,3.6148936170292023
1648745040,100.0,100.0,3.549019607824876
1648745100,100.0,100.0,3.60168539324587
1648745160,100.0,100.0,3.3862500000046567
1648745220,100.0,100.0,3.4944444444444445
1648745280,100.0,100.0,3.690425531938672
1648745340,100.0,100.0,3.449999999963557
1648745400,100.0,100.0,3.704210526358924
1648745460,100.0,100.0,3.404444444427888
1648745520,100.0,100.0,3.562500000023283
1648745580,100.0,100.0,3.627222222172552
1648745640,100.0,100.0,3.7814606741447454
1648745700,100.0,100.0,3.5964646465098014
1648745760,100.0,100.0,3.468817204277041
1648745820,100.0,100.0,3.3239795918367347
1648745880,100.0,100.0,3.551829268315398
1648745940,100.0,100.0,3.586893203858178
1648746000,100.0,100.0,3.754901960802575
1648746060,100.0,100.0,3.754901960802575
1648746120,100.0,100.0,3.615882352958707
1648746180,100.0,100.0,3.5171875000038804
1648746240,100.0,100.0,3.5974226804046903
1648746300,100.0,100.0,3.7060606060455545
1648746360,100.0,100.0,3.533707865168539
1648746420,100.0,100.0,3.621904761911858
1648746480,100.0,100.0,3.497752808997136
1648746540,100.0,100.0,3.742553191497288
1648746600,100.0,100.0,3.694999999987582
1648746660,100.0,100.0,3.515909090892158
1648746720,100.0,100.0,3.5386363636194305
1648746780,100.0,100.0,3.564210526351081
1648746840,100.0,100.0,3.715263157906501
1648746900,100.0,100.0,3.57425742570569
1648746960,100.0,100.0,3.5887500000186265
1648747020,100.0,100.0,3.5005263157973165
1648747080,100.0,100.0,3.619473684206605
1648747140,100.0,100.0,3.482098765441297
1648747200,100.0,100.0,3.4924418604607848
1648747260,100.0,100.0,3.493434343430581
1648747320,100.0,100.0,3.32263157895129
1648747380,100.0,100.0,3.620967741935484
1648747440,100.0,100.0,3.496470588226529
1648747500,100.0,100.0,3.544623655917984
1648747560,100.0,100.0,3.643604651158459
1648747620,100.0,100.0,3.8340206185605417
1648747680,100.0,100.0,3.800625000009313
1648747740,100.0,100.0,3.6432291666278616
1648747800,100.0,100.0,3.465934065958628
1648747860,100.0,100.0,3.7660714285669936
1648747920,100.0,100.0,3.594554455452921
1648747980,100.0,100.0,3.4346153846201606
1648748040,100.0,100.0,3.619897959183673
1648748100,100.0,100.0,3.5056818181818183
1648748160,100.0,100.0,3.82326732671792
1648748220,100.0,100.0,3.401176470605766
1648748280,100.0,100.0,3.672631578912076
1648748340,100.0,100.0,3.5044444444692795
1648748400,100.0,100.0,3.647938144306854
1648748460,100.0,100.0,3.588172043002741
1648748520,100.0,100.0,3.5670329670698107
1648748580,100.0,100.0,3.481372549015956
1648748640,100.0,100.0,3.4195876288967035
1648748700,100.0,100.0,3.6075581394915663
1648748760,100.0,100.0,3.6442708333294527
1648748820,100.0,100.0,3.670238095246965
1648748880,100.0,100.0,3.591666666655025
1648748940,100.0,100.0,3.611585365880917
1648749000,100.0,100.0,3.633333333341094
1648749060,100.0,100.0,3.4762195121814927
1648749120,100.0,100.0,3.388349514563106
1648749180,100.0,100.0,3.664204545467245
1648749240,100.0,100.0,3.684444444440305
1648749300,100.0,100.0,3.4918604651249425
1648749360,100.0,100.0,3.5675824175865114
1648749420,100.0,100.0,3.289560439556346
1648749480,100.0,100.0,3.503157894725078
1648749540,100.0,100.0,3.4557291666472643
1648749600,100.0,100.0,3.5994505494178
1648749660,100.0,100.0,3.5994505494178
1648749720,100.0,100.0,3.371428571441876
1648749780,100.0,100.0,3.572159090926024
1648749840,100.0,100.0,3.608720930206568
1648749900,100.0,100.0,3.73
1648749960,100.0,100.0,3.672777777786056
1648750020,100.0,100.0,3.626086956537936
1648750080,100.0,100.0,3.649999999996037
1648750140,100.0,100.0,3.5868421052827646
1648750200,100.0,100.0,3.65606060605308
1648750260,100.0,100.0,3.68152173910209
1648750320,100.0,100.0,3.430000000021288
1648750380,100.0,100.0,3.4664835164548604
1648750440,100.0,100.0,3.695555555572113
1648750500,100.0,100.0,3.5649484535967257
1648750560,100.0,100.0,3.3605555555472773
1648750620,100.0,100.0,3.752222222255336
1648750680,100.0,100.0,3.4932989690683245
1648750740,100.0,100.0,3.417934782600597
1648750800,100.0,100.0,3.746739130467176
1648750860,100.0,100.0,3.62142857139436
1648750920,100.0,100.0,3.465168539350957
1648750980,100.0,100.0,3.627403846135936
1648751040,100.0,100.0,3.4747126436867246
1648751100,100.0,100.0,3.3752631578790515
1648751160,100.0,100.0,3.679069767424533
1648751220,100.0,100.0,3.7397849462445705
1648751280,100.0,100.0,3.3616279069940718
1648751340,100.0,100.0,3.576288659797655
1648751400,100.0,100.0,3.513684210553765
1648751460,100.0,100.0,3.5817708333100504
1648751520,100.0,100.0,3.5664835164712354
1648751580,100.0,100.0,3.5757731958916508
1648751640,100.0,100.0,3.4144444444320268
1648751700,100.0,100.0,3.619473684206605
1648751760,100.0,100.0,3.5615853658627445
1648751820,100.0,100.0,3.462371134016778
1648751880,100.0,100.0,3.615294117655824
1648751940,100.0,100.0,3.5494791666666665
1648752000,100.0,100.0,3.608720930249885
1648752060,100.0,100.0,3.652551020381554
1648752120,100.0,100.0,3.467582417590605
1648752180,100.0,100.0,3.4429292929443447
1648752240,100.0,100.0,3.6460674157094086
1648752300,100.0,100.0,3.5355670103015973
1648752360,100.0,100.0,3.548255813979478
1648752420,100.0,100.0,3.6875
1648752480,100.0,100.0,3.3446808510479773
1648752540,100.0,100.0,3.587113402054175
1648752600,100.0,100.0,3.657446808518564
1648752660,100.0,100.0,3.664204545446079
1648752720,100.0,100.0,3.5543010752768285
1648752780,100.0,100.0,3.7104395604641223
1648752840,100.0,100.0,3.6086021505136
1648752900,100.0,100.0,3.440243902434481
1648752960,100.0,100.0,3.457526881728441
1648753020,100.0,100.0,3.695238095220356
1648753080,100.0,100.0,3.360416666682189
1648753140,100.0,100.0,3.663978494623656
1648753200,100.0,100.0,3.914204545446079
1648753260,100.0,100.0,3.914204545446079
1648753320,100.0,100.0,3.795408163257704
1648753380,100.0,100.0,3.648850574725489
1648753440,100.0,100.0,3.496428571432373
1648753500,100.0,100.0,3.780246913594045
1648753560,100.0,100.0,3.784042553163748
1648753620,100.0,100.0,3.701123595509804
1648753680,100.0,100.0,3.636702127635796
1648753740,100.0,100.0,3.466326530623649
1648753800,100.0,100.0,3.6450495049726257
1648753860,100.0,100.0,3.5398936170212765
1648753920,100.0,100.0,3.582608695668371
1648753980,100.0,100.0,3.47903225803247
1648754040,100.0,100.0,3.4962765957684594
1648754100,100.0,100.0,3.690361445769668
1648754160,100.0,100.0,3.733673469391556
1648754220,100.0,100.0,3.505000000012417
1648754280,100.0,100.0,3.53
1648754340,100.0,100.0,3.467857142834335
1648754400,100.0,100.0,3.646067415730337
1648754460,100.0,100.0,3.476041666678308
1648754520,100.0,100.0,3.6238095238139594
1648754580,100.0,100.0,3.4238636363509367
1648754640,100.0,100.0,3.5331460674282877
1648754700,100.0,100.0,3.401704545450312
1648754760,100.0,100.0,3.5930851063829787
1648754820,100.0,100.0,3.364795918367347
1648754880,100.0,100.0,3.4720588235148027
1648754940,100.0,100.0,3.494444444455733
1648755000,100.0,100.0,3.4856435643638126
1648755060,100.0,100.0,3.6450549450467578
1648755120,100.0,100.0,3.605434782600597
1648755180,100.0,100.0,3.359139784970271
1648755240,100.0,100.0,3.6621052631226014
1648755300,100.0,100.0,3.7313186813268686
1648755360,100.0,100.0,3.5500000000317047
1648755420,100.0,100.0,3.538297872316647
1648755480,100.0,100.0,3.442696629217669
1648755540,100.0,100.0,3.52
1648755600,100.0,100.0,3.737078651681208
1648755660,100.0,100.0,3.5282608695611684
1648755720,100.0,100.0,3.4063157894893696
1648755780,100.0,100.0,3.5
1648755840,100.0,100.0,3.5622340425492283
1648755900,100.0,100.0,3.4623711340359806
1648755960,100.0,100.0,3.5226804123442506
1648756020,100.0,100.0,3.498850574738335
1648756080,100.0,100.0,3.716161616146565
1648756140,100.0,100.0,3.69893617020484
1648756200,100.0,100.0,3.643750000007761
1648756260,100.0,100.0,3.666279069732788
1648756320,100.0,100.0,3.621000000033528
1648756380,100.0,100.0,3.5128865979381443
1648756440,100.0,100.0,3.398499999996275
1648756500,100.0,100.0,3.556896551715574
1648756560,100.0,100.0,3.5014705882389463
1648756620,100.0,100.0,3.5611111111318072
1648756680,100.0,100.0,3.622916666655025
1648756740,100.0,100.0,3.4631313131275503
1648756800,100.0,100.0,3.666145833325572
1648756860,100.0,100.0,3.666145833325572
1648756920,100.0,100.0,3.624747474781341
1648756980,100.0,100.0,3.735789473668525
1648757040,100.0,100.0,3.489999999988236
1648757100,100.0,100.0,3.5884210526355003
1648757160,100.0,100.0,3.4790322580725275
1648757220,100.0,100.0,3.868279569892473
1648757280,100.0,100.0,3.665104166662786
1648757340,100.0,100.0,3.614285714281279
1648757400,100.0,100.0,3.3933333333788647
1648757460,100.0,100.0,3.5079787233646247
1648757520,100.0,100.0,3.4864077669866744
1648757580,100.0,100.0,3.5663157894815267
1648757640,100.0,100.0,3.616111111102833
1648757700,100.0,100.0,3.656179775285085
1648757760,100.0,100.0,3.669753086419753
1648757820,100.0,100.0,3.313809523820168
1648757880,100.0,100.0,3.648598130844603
1648757940,100.0,100.0,3.6940476190343134
1648758000,100.0,100.0,3.567204301035212
1648758060,100.0,100.0,3.410106383006465
1648758120,100.0,100.0,3.676923076918983
1648758180,100.0,100.0,3.6042553191568634
1648758240,100.0,100.0,3.47475247525859
1648758300,100.0,100.0,3.748876404498568
1648758360,100.0,100.0,3.492045454553921
1648758420,100.0,100.0,3.583168316798488
1648758480,100.0,100.0,3.737790697687414
1648758540,100.0,100.0,3.517391304364023
1648758600,100.0,100.0,3.4054455445286367
1648758660,100.0,100.0,3.725543478281116
1648758720,100.0,100.0,3.559374999972837
1648758780,100.0,100.0,3.697647058854208
1648758840,100.0,100.0,3.641397849446343
1648758900,100.0,100.0,3.4704545454587787
1648758960,100.0,100.0,3.501578947372342
1648759020,100.0,100.0,3.451630434770461
1648759080,100.0,100.0,3.6907216495037383
1648759140,100.0,100.0,3.410843373489488
1648759200,100.0,100.0,3.5393617021395487
1648759260,100.0,100.0,3.571428571404381
1648759320,100.0,100.0,3.4981308411110508
1648759380,100.0,100.0,3.5443820224844678
1648759440,100.0,100.0,3.488265306099641
1648759500,100.0,100.0,3.653012048206236
1648759560,100.0,100.0,3.4335164835287646
1648759620,100.0,100.0,3.561956521751278
1648759680,100.0,100.0,3.449509803917916
1648759740,100.0,100.0,3.6893617021157694
1648759800,100.0,100.0,3.6172222222305006
1648759860,100.0,100.0,3.286363636376336
1648759920,100.0,100.0,3.664705882352941
1648759980,100.0,100.0,3.449444444436166
1648760040,100.0,100.0,3.4938888888806106
1648760100,100.0,100.0,3.608947368436738
1648760160,100.0,100.0,3.4999999999790714
1648760220,100.0,100.0,3.495108695640026
1648760280,100.0,100.0,3.4962765957684594
1648760340,100.0,100.0,3.519387755086836
1648760400,100.0,100.0,3.697647058810381
1648760460,100.0,100.0,3.697647058810381
1648760520,100.0,100.0,3.6827586206725273
1648760580,100.0,100.0,3.543956043956044
1648760640,100.0,100.0,3.708522727289661
1648760700,100.0,100.0,3.47446808510242
1648760760,100.0,100.0,3.650000000019607
1648760820,100.0,100.0,3.666483516467141
1648760880,100.0,100.0,3.6408602150497575
1648760940,100.0,100.0,3.4585227272896604
1648761000,100.0,100.0,3.530208333317811
1648761060,100.0,100.0,3.695555555551416
1648761120,100.0,100.0,3.442553191505214
1648761180,100.0,100.0,3.6331395348750575
1648761240,100.0,100.0,3.4087628866017785
1648761300,100.0,100.0,3.6005494505535443
1648761360,100.0,100.0,3.62
1648761420,100.0,100.0,3.5180851063750525
1648761480,100.0,100.0,3.4824742268118047
1648761540,100.0,100.0,3.596022727285427
1648761600,100.0,100.0,3.4370967741775256
1648761660,100.0,100.0,3.495108695640026
1648761720,100.0,100.0,3.5086734694029604
1648761780,100.0,100.0,3.6447916666705473
1648761840,100.0,100.0,3.45860215054164
1648761900,100.0,100.0,3.492441860439126
1648761960,100.0,100.0,3.3577319587552057
1648762020,100.0,100.0,3.46304347825682
1648762080,100.0,100.0,3.678021978054728
1648762140,100.0,100.0,3.6569620252975934
1648762200,100.0,100.0,3.593203883509613
1648762260,100.0,100.0,3.7094117646708207
1648762320,100.0,100.0,3.364285714297118
1648762380,100.0,100.0,3.797560975637014
1648762440,100.0,100.0,3.4737373737035075
1648762500,100.0,100.0,3.3680851064186466
1648762560,100.0,100.0,3.438999999985098
1648762620,100.0,100.0,3.5458823529236456
1648762680,100.0,100.0,3.5757731958724484
1648762740,100.0,100.0,3.8304597701149423
1648762800,100.0,100.0,4.040526315805159
1648762860,100.0,100.0,3.4494117646971167
1648762920,100.0,100.0,3.720500000026077
1648762980,100.0,100.0,3.479651162769039
1648763040,100.0,100.0,3.555670103096624
1648763100,100.0,100.0,3.51123595505618
1648763160,100.0,100.0,3.5161111111235286
1648763220,100.0,100.0,3.4494736841830766
1648763280,100.0,100.0,3.622619047650092
1648763340,100.0,100.0,3.4266666666501098
1648763400,100.0,100.0,3.6005000000074507
1648763460,100.0,100.0,3.434895833333333
1648763520,100.0,100.0,3.676136363636364
1648763580,100.0,100.0,3.3827777777694994
1648763640,100.0,100.0,3.507446808502712
1648763700,100.0,100.0,3.4447916666977108
1648763760,100.0,100.0,3.513917525750153
1648763820,100.0,100.0,3.496276595748644
1648763880,100.0,100.0,3.688461538445164
1648763940,100.0,100.0,3.601020408186073
