timestamp,container_network_receive_MB.eth0,container_network_transmit_errors.eth0,container_network_receive_packets_dropped.eth0,container_network_transmit_MB.eth0,container_fs_reads./dev/vda1,container_fs_reads./dev/vda,container_memory_usage_MB,container_memory_rss,container_fs_sector_reads./dev/vda1,container_ulimits_soft.max_open_files,container_last_seen,container_fs_writes_MB./dev/vda,container_spec_cpu_period,container_tasks_state.running,container_tasks_state.stopped,container_tasks_state.uninterruptible,container_tasks_state.sleeping,container_tasks_state.iowaiting,container_fs_read_seconds./dev/vda1,container_fs_reads_MB./dev/vda,container_spec_memory_reservation_limit_MB,container_fs_reads_merged./dev/vda1,container_cpu_user_seconds,container_fs_write_seconds./dev/vda1,container_threads_max,container_spec_cpu_quota,container_file_descriptors,container_cpu_cfs_periods,container_fs_usage_MB./dev/vda1,container_fs_writes./dev/vda1,container_fs_writes./dev/vda,container_memory_working_set_MB,container_sockets,container_spec_memory_swap_limit_MB,container_fs_sector_writes./dev/vda1,container_memory_swap,container_fs_limit_MB./dev/vda1,container_memory_max_usage_MB,container_memory_failcnt,container_network_transmit_packets.eth0,container_fs_io_time_seconds./dev/vda1,container_cpu_load_average_10s,container_fs_inodes_free./dev/vda1,container_network_transmit_packets_dropped.eth0,container_fs_writes_merged./dev/vda1,container_cpu_cfs_throttled_periods,container_threads,container_fs_inodes./dev/vda1,container_network_receive_errors.eth0,container_memory_mapped_file,container_spec_memory_limit_MB,container_memory_failures.container.pgmajfault,container_memory_failures.hierarchy.pgfault,container_memory_failures.hierarchy.pgmajfault,container_memory_failures.container.pgfault,container_spec_cpu_shares,container_fs_io_time_weighted_seconds./dev/vda1,container_start_time_seconds,container_memory_cache,container_cpu_usage_seconds,container_cpu_cfs_throttled_seconds,container_fs_io_current./dev/vda1,container_network_receive_packets.eth0,container_cpu_system_seconds
1648648800,0.046964645,0.0,0.0,1.2708778,0.0,0.0,163.15234,150474750.0,0.0,1048576.0,1648648800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.0,0.0,60000.0,163.0,195.0,12.800781,0.0,0.0,152.83984,8.0,256.0,0.0,0.0,604630.75,165.09375,0.0,333.5,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,12435456.0,256.0,0.0,49.5,0.0,49.5,409.0,0.0,1648627800.0,13246464.0,0.3540993,0.0,0.0,444.0,0.055
1648648860,0.046964645,0.0,0.0,1.2708778,0.0,0.0,163.30469,150474750.0,0.0,1048576.0,1648649000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.0,0.0,60000.0,163.0,195.0,12.855469,0.0,0.0,152.99219,8.0,256.0,0.0,0.0,604630.75,165.09375,0.0,333.5,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,12435456.0,256.0,0.0,49.5,0.0,49.5,409.0,0.0,1648627800.0,13246464.0,0.3540993,0.0,0.0,444.0,0.055
1648648920,0.053605556,0.0,0.0,1.2809606,0.0,0.0,163.4375,150542340.0,0.0,1048576.0,1648649000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.0,0.0,60000.0,163.0,154.5,12.910156,0.0,0.0,153.125,8.0,256.0,0.0,0.0,604630.75,165.09375,0.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,12435456.0,256.0,0.0,49.5,0.0,49.5,409.0,0.0,1648627800.0,13246464.0,0.30790082,0.0,0.0,509.5,0.035
1648648980,0.0463233,0.0,0.0,1.2628608,0.0,0.0,163.49414,150609920.0,0.0,1048576.0,1648649000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,60000.0,163.0,207.5,12.962891,0.0,0.0,153.18164,8.0,256.0,0.0,0.0,604630.75,165.09375,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,12435456.0,256.0,0.0,0.0,0.0,0.0,409.0,0.0,1648627800.0,13246464.0,0.3764588,0.0,0.0,436.5,0.04
1648649040,0.05205965,0.0,0.0,1.2780046,0.0,0.0,163.63086,150609920.0,0.0,1048576.0,1648649100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,60000.0,163.0,179.0,13.015625,0.0,0.0,153.31836,8.0,256.0,0.0,0.0,604630.75,165.09375,0.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,12435456.0,256.0,0.0,66.0,0.0,66.0,409.0,0.0,1648627800.0,13246464.0,0.33211932,0.0,0.0,478.5,0.04
1648649100,0.054869175,0.0,0.0,1.2841415,0.0,0.0,163.58594,150609920.0,0.0,1048576.0,1648649100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.0,0.0,60000.0,163.0,199.5,13.0703125,0.0,0.0,153.27344,8.0,256.0,0.0,0.0,604630.75,165.09375,0.0,405.5,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,12435456.0,256.0,0.0,0.0,0.0,0.0,409.0,0.0,1648627800.0,13246464.0,0.34999153,0.0,0.0,506.5,0.045
1648649160,0.049712658,0.0,0.0,1.2732987,0.0,0.0,163.63086,150745090.0,0.0,1048576.0,1648649200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335,0.0,0.0,60000.0,163.0,214.5,13.125,0.0,0.0,153.31836,8.0,256.0,0.0,0.0,604630.75,165.09375,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,12435456.0,256.0,0.0,0.0,0.0,0.0,409.0,0.0,1648627800.0,13246464.0,0.38723227,0.0,0.0,456.0,0.065
1648649220,0.049128532,0.0,0.0,1.2729502,0.0,0.0,163.77539,150745090.0,0.0,1048576.0,1648649200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315,0.0,0.0,60000.0,163.0,203.5,13.177734,0.0,0.0,153.46289,8.0,256.0,0.0,0.0,604630.75,165.09375,0.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,12435456.0,256.0,0.0,16.5,0.0,16.5,409.0,0.0,1648627800.0,13246464.0,0.37318298,0.0,0.0,451.0,0.055
1648649280,0.051483154,0.0,0.0,1.2749672,0.0,0.0,164.01172,151015420.0,0.0,1048576.0,1648649300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,60000.0,163.0,191.5,13.232422,0.0,0.0,153.69922,8.0,256.0,0.0,0.0,604630.75,165.09375,0.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,12435456.0,256.0,0.0,33.0,0.0,33.0,409.0,0.0,1648627800.0,13246464.0,0.35990903,0.0,0.0,481.5,0.05
1648649340,0.04908371,0.0,0.0,1.2746224,0.0,0.0,164.11133,151015420.0,0.0,1048576.0,1648649300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,60000.0,163.0,202.5,13.2890625,0.0,0.0,153.79883,8.0,256.0,0.0,0.0,604630.75,165.09375,0.0,347.5,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,12435456.0,256.0,0.0,66.0,0.0,66.0,409.0,0.0,1648627800.0,13246464.0,0.36339158,0.0,0.0,472.0,0.04
