timestamp,container_network_receive_MB.eth0,container_network_transmit_errors.eth0,container_network_receive_packets_dropped.eth0,container_network_transmit_MB.eth0,container_fs_reads./dev/vda,container_fs_reads./dev/vda1,container_memory_usage_MB,container_memory_rss,container_fs_sector_reads./dev/vda1,container_ulimits_soft.max_open_files,container_last_seen,container_fs_writes_MB./dev/vda,container_spec_cpu_period,container_tasks_state.sleeping,container_tasks_state.iowaiting,container_tasks_state.stopped,container_tasks_state.running,container_tasks_state.uninterruptible,container_fs_read_seconds./dev/vda1,container_fs_reads_MB./dev/vda,container_spec_memory_reservation_limit_MB,container_fs_reads_merged./dev/vda1,container_cpu_user_seconds,container_fs_write_seconds./dev/vda1,container_threads_max,container_spec_cpu_quota,container_file_descriptors,container_cpu_cfs_periods,container_fs_usage_MB./dev/vda1,container_fs_writes./dev/vda1,container_fs_writes./dev/vda,container_memory_working_set_MB,container_sockets,container_spec_memory_swap_limit_MB,container_fs_sector_writes./dev/vda1,container_memory_swap,container_fs_limit_MB./dev/vda1,container_memory_max_usage_MB,container_memory_failcnt,container_network_transmit_packets.eth0,container_fs_io_time_seconds./dev/vda1,container_cpu_load_average_10s,container_fs_inodes_free./dev/vda1,container_network_transmit_packets_dropped.eth0,container_fs_writes_merged./dev/vda1,container_cpu_cfs_throttled_periods,container_threads,container_fs_inodes./dev/vda1,container_network_receive_errors.eth0,container_memory_mapped_file,container_spec_memory_limit_MB,container_memory_failures.hierarchy.pgmajfault,container_memory_failures.hierarchy.pgfault,container_memory_failures.container.pgfault,container_memory_failures.container.pgmajfault,container_spec_cpu_shares,container_fs_io_time_weighted_seconds./dev/vda1,container_start_time_seconds,container_memory_cache,container_cpu_usage_seconds,container_cpu_cfs_throttled_seconds,container_fs_io_current./dev/vda1,container_network_receive_packets.eth0,container_cpu_system_seconds
1648648800,0.050362587,0.0,0.0,1.277338,0.0,0.0,107.78906,96022530.0,0.0,1048576.0,1648648800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,60000.0,167.0,198.5,30.261719,0.0,0.0,99.28125,7.0,256.0,0.0,0.0,604630.75,108.29492,0.0,368.5,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,6758400.0,256.0,0.0,49.5,49.5,0.0,409.0,0.0,1648637700.0,9596928.0,0.35005,0.0,0.0,481.5,0.05
1648648860,0.050362587,0.0,0.0,1.277338,0.0,0.0,108.65234,97169410.0,0.0,1048576.0,1648649000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,60000.0,167.0,198.5,30.320312,0.0,0.0,100.14453,7.0,256.0,0.0,0.0,604630.75,110.103516,0.0,368.5,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,6758400.0,256.0,0.0,49.5,49.5,0.0,409.0,0.0,1648637700.0,9596928.0,0.35005,0.0,0.0,481.5,0.05
1648648920,0.05290556,0.0,0.0,1.5759959,0.0,0.0,110.31055,98926590.0,0.0,1048576.0,1648649000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,60000.0,167.0,165.5,30.375,0.0,0.0,101.802734,7.0,256.0,0.0,0.0,604630.75,112.27344,0.0,375.5,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,6758400.0,256.0,0.0,49.5,49.5,0.0,409.0,0.0,1648637700.0,9596928.0,0.2582083,0.0,0.0,512.0,0.045
1648648980,0.050220013,0.0,0.0,1.2756681,0.0,0.0,110.390625,99067900.0,0.0,1048576.0,1648649000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,60000.0,167.0,206.5,30.429688,0.0,0.0,101.88281,7.0,256.0,0.0,0.0,604630.75,112.27344,0.0,361.5,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,6758400.0,256.0,0.0,16.5,16.5,0.0,409.0,0.0,1648637700.0,9596928.0,0.29186535,0.0,0.0,466.5,0.065
1648649040,0.051692486,0.0,0.0,1.2781844,0.0,0.0,110.44922,99135490.0,0.0,1048576.0,1648649100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,60000.0,167.0,148.5,30.455078,0.0,0.0,101.94141,7.0,256.0,0.0,0.0,604630.75,112.27344,0.0,366.5,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,6758400.0,256.0,0.0,16.5,16.5,0.0,409.0,0.0,1648637700.0,9596928.0,0.1983128,0.0,0.0,488.0,0.04
1648649100,0.044362545,0.0,0.0,0.9672861,0.0,0.0,110.56641,99270660.0,0.0,1048576.0,1648649100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,60000.0,167.0,204.0,30.535156,0.0,0.0,102.05859,7.0,256.0,0.0,0.0,604630.75,112.27344,0.0,315.5,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,6758400.0,256.0,0.0,49.5,49.5,0.0,409.0,0.0,1648637700.0,9596928.0,0.2854308,0.0,0.0,405.0,0.045
1648649160,0.34207535,0.0,0.0,1.2917829,0.0,0.0,110.37109,99155970.0,0.0,1048576.0,1648649200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,60000.0,167.0,198.0,30.585938,0.0,0.0,101.86328,7.0,256.0,0.0,0.0,604630.75,112.27344,0.0,427.5,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,6758400.0,256.0,0.0,49.5,49.5,0.0,409.0,0.0,1648637700.0,9596928.0,0.26514518,0.0,0.0,556.5,0.05
1648649220,0.34264803,0.0,0.0,1.2945042,0.0,0.0,110.18945,98906110.0,0.0,1048576.0,1648649200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,60000.0,167.0,169.5,30.644531,0.0,0.0,101.68164,7.0,256.0,0.0,0.0,604630.75,112.27344,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,6758400.0,256.0,0.0,16.5,16.5,0.0,409.0,0.0,1648637700.0,9596928.0,0.23519827,0.0,0.0,554.5,0.045
1648649280,0.06339216,0.0,0.0,1.8899407,0.0,0.0,110.26172,98906110.0,0.0,1048576.0,1648649300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,60000.0,167.0,177.5,30.699219,0.0,0.0,101.75391,7.0,256.0,0.0,0.0,604630.75,112.27344,0.0,439.5,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,6758400.0,256.0,0.0,0.0,0.0,0.0,409.0,0.0,1648637700.0,9596928.0,0.24331786,0.0,0.0,593.5,0.06
1648649340,0.045842648,0.0,0.0,0.66606903,0.0,0.0,110.41797,98906110.0,0.0,1048576.0,1648649300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,60000.0,167.0,195.5,30.753906,0.0,0.0,101.91016,7.0,256.0,0.0,0.0,604630.75,112.27344,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,6758400.0,256.0,0.0,49.5,49.5,0.0,409.0,0.0,1648637700.0,9596928.0,0.27707675,0.0,0.0,401.5,0.055
