timestamp,rr,sr,mrt
1648483200,100.0,100.0,2.696951219522417
1648483260,100.0,100.0,2.696951219522417
1648483320,100.0,100.0,2.5228070175160835
1648483380,100.0,100.0,2.6225274725366834
1648483440,100.0,100.0,2.4529850746213056
1648483500,100.0,100.0,2.4711111111100763
1648483560,100.0,100.0,2.5515151515137404
1648483620,100.0,100.0,2.853571428573646
1648483680,100.0,100.0,2.4749999999904126
1648483740,100.0,100.0,2.6174698795236826
1648483800,100.0,100.0,2.501369863008596
1648483860,100.0,100.0,2.486206896560288
1648483920,100.0,100.0,2.6033783783708278
1648483980,100.0,100.0,2.5965116279102256
1648484040,100.0,100.0,2.462328767123288
1648484100,100.0,100.0,2.3743750000023285
1648484160,100.0,100.0,2.4097222222157546
1648484220,100.0,100.0,2.495679012350278
1648484280,100.0,100.0,2.48289473685681
1648484340,100.0,100.0,2.4416666666511446
1648484400,100.0,100.0,2.579166666669254
1648484460,100.0,100.0,2.5962025316467483
1648484520,100.0,100.0,2.4295774648018496
1648484580,100.0,100.0,2.5147887323851843
1648484640,100.0,100.0,2.491558441559651
1648484700,100.0,100.0,2.558955223876427
1648484760,100.0,100.0,2.5365384615336857
1648484820,100.0,100.0,2.5568493150735963
1648484880,100.0,100.0,2.5564705882276244
1648484940,100.0,100.0,2.5288732394471136
1648485000,100.0,100.0,2.5255952380941293
1648485060,100.0,100.0,2.3937500000029104
1648485120,100.0,100.0,2.4020833333391542
1648485180,100.0,100.0,2.501724137924612
1648485240,100.0,100.0,2.505555555545208
1648485300,100.0,100.0,2.3781250000174623
1648485360,100.0,100.0,2.5391304347785595
1648485420,100.0,100.0,2.3566176470725195
1648485480,100.0,100.0,2.461666666659423
1648485540,100.0,100.0,2.5520833333462685
1648485600,100.0,100.0,2.3552941176328157
1648485660,100.0,100.0,2.423750000010477
1648485720,100.0,100.0,2.446794871778156
1648485780,100.0,100.0,2.5572289156626504
1648485840,100.0,100.0,2.434931506855694
1648485900,100.0,100.0,2.390506329103314
1648485960,100.0,100.0,2.4375000000058207
1648486020,100.0,100.0,2.5196202531621994
1648486080,100.0,100.0,2.4650000000039918
1648486140,100.0,100.0,2.3627906976711697
1648486200,100.0,100.0,2.515789473674407
1648486260,100.0,100.0,2.555625000008149
1648486320,100.0,100.0,2.492857142859562
1648486380,100.0,100.0,2.382051282042924
1648486440,100.0,100.0,2.4567567567605324
1648486500,100.0,100.0,2.3772151898769542
1648486560,100.0,100.0,2.505223880598405
1648486620,100.0,100.0,2.71455696202178
1648486680,100.0,100.0,2.4803797468378006
1648486740,100.0,100.0,2.529333333335817
1648486800,100.0,100.0,2.7694029850648967
1648486860,100.0,100.0,2.7694029850648967
1648486920,100.0,100.0,2.3890243902427666
1648486980,100.0,100.0,2.5500000000054786
1648487040,100.0,100.0,2.4023529411786617
1648487100,100.0,100.0,2.7754098360548864
1648487160,100.0,100.0,2.341333333340784
1648487220,100.0,100.0,2.5513157894724587
1648487280,100.0,100.0,2.3776470588301035
1648487340,100.0,100.0,2.637692307673681
1648487400,100.0,100.0,2.2654639175353743
1648487460,100.0,100.0,2.414864864861089
1648487520,100.0,100.0,2.382777777779848
1648487580,100.0,100.0,2.4976923076937405
1648487640,100.0,100.0,2.586419753080671
1648487700,100.0,100.0,2.493243243249536
1648487760,100.0,100.0,2.6623529411742792
1648487820,100.0,100.0,2.731250000005174
1648487880,100.0,100.0,2.766867469872785
1648487940,100.0,100.0,2.5661290322595667
1648488000,100.0,100.0,2.65
1648488060,100.0,100.0,2.5354166666705478
1648488120,100.0,100.0,2.723170731705045
1648488180,100.0,100.0,2.5782051281943823
1648488240,100.0,100.0,2.6841772151993046
1648488300,100.0,100.0,2.622222222210396
1648488360,100.0,100.0,2.5438271605030254
1648488420,100.0,100.0,2.535135135130101
1648488480,100.0,100.0,2.543678160928104
1648488540,100.0,100.0,2.7746153846096533
1648488600,100.0,100.0,2.5552941176382933
1648488660,100.0,100.0,2.842741935483871
1648488720,100.0,100.0,2.5550561797690023
1648488780,100.0,100.0,2.6961538461466823
1648488840,100.0,100.0,2.600561797754902
1648488900,100.0,100.0,2.5563380281755728
1648488960,100.0,100.0,2.7033707865231325
1648489020,100.0,100.0,2.458196721314529
1648489080,100.0,100.0,2.584659090900624
1648489140,100.0,100.0,2.359836065592092
1648489200,100.0,100.0,2.593827160483479
1648489260,100.0,100.0,2.4769841269885617
1648489320,100.0,100.0,2.6193181818181817
1648489380,100.0,100.0,2.638095238098195
1648489440,100.0,100.0,2.521978021978022
1648489500,100.0,100.0,2.587313432837211
1648489560,100.0,100.0,2.5386904761849327
1648489620,100.0,100.0,2.5615853658627445
1648489680,100.0,100.0,2.6652941176448675
1648489740,100.0,100.0,2.7734177215083773
1648489800,100.0,100.0,2.717361111116285
1648489860,100.0,100.0,2.497101449279412
1648489920,100.0,100.0,2.522222222223516
1648489980,100.0,100.0,2.6863636363708934
1648490040,100.0,100.0,2.5189873417544684
1648490100,100.0,100.0,2.6013157894822623
1648490160,100.0,100.0,2.6736486486562
1648490220,100.0,100.0,2.457042253510633
1648490280,100.0,100.0,2.630864197532014
1648490340,100.0,100.0,2.6506250000034925
1648490400,100.0,100.0,2.3395833333294527
1648490460,100.0,100.0,2.3395833333294527
1648490520,100.0,100.0,2.749999999987746
1648490580,100.0,100.0,2.586538461550401
1648490640,100.0,100.0,2.5635714285740896
1648490700,100.0,100.0,2.5303797468283697
1648490760,100.0,100.0,2.708219178084744
1648490820,100.0,100.0,2.6766666666666667
1648490880,100.0,100.0,2.6324324324299155
1648490940,100.0,100.0,2.731818181817124
1648491000,100.0,100.0,2.596774193555898
1648491060,100.0,100.0,2.7044871794895675
1648491120,100.0,100.0,2.5019999999925493
1648491180,100.0,100.0,2.643421052630353
1648491240,100.0,100.0,2.6185185185196684
1648491300,100.0,100.0,2.644202898560173
1648491360,100.0,100.0,2.660493827154745
1648491420,100.0,100.0,2.6507142857182773
1648491480,100.0,100.0,2.499374999996508
1648491540,100.0,100.0,2.6611111111124046
1648491600,100.0,100.0,2.7445945945895605
1648491660,100.0,100.0,2.5375000000044348
1648491720,100.0,100.0,2.596969696975341
1648491780,100.0,100.0,2.582467532468742
1648491840,100.0,100.0,2.5932098765409104
1648491900,100.0,100.0,2.5056962025222145
1648491960,100.0,100.0,2.6235632184015096
1648492020,100.0,100.0,2.6794871794812094
1648492080,100.0,100.0,2.583333333333333
1648492140,100.0,100.0,2.7613333333283663
1648492200,100.0,100.0,2.6992957746531343
1648492260,100.0,100.0,2.4974358974335096
1648492320,100.0,100.0,2.822222222224809
1648492380,100.0,100.0,2.4695652173899547
1648492440,100.0,100.0,2.6126582278469224
1648492500,100.0,100.0,2.6166666666572183
1648492560,100.0,100.0,2.531609195402299
1648492620,100.0,100.0,2.653424657536798
1648492680,100.0,100.0,2.575657894736842
1648492740,100.0,100.0,2.694520547954136
1648492800,100.0,100.0,2.574375000008149
1648492860,100.0,100.0,2.549999999980896
1648492920,100.0,100.0,2.486585365858202
1648492980,100.0,100.0,2.733333333327934
1648493040,100.0,100.0,2.644078947364745
1648493100,100.0,100.0,2.485625000006985
1648493160,100.0,100.0,2.8076388888875954
1648493220,100.0,100.0,2.2934782608830626
1648493280,100.0,100.0,2.853333333320916
1648493340,100.0,100.0,2.394230769236739
1648493400,100.0,100.0,2.698235294118742
1648493460,100.0,100.0,2.450649350645722
1648493520,100.0,100.0,2.7465277777907127
1648493580,100.0,100.0,2.4605882352820654
1648493640,100.0,100.0,2.5923611111098177
1648493700,100.0,100.0,2.55647058824406
1648493760,100.0,100.0,2.5723880596959323
1648493820,100.0,100.0,2.627528089888687
1648493880,100.0,100.0,2.386619718319041
1648493940,100.0,100.0,2.509550561788335
1648494000,100.0,100.0,2.71233766234492
1648494060,100.0,100.0,2.71233766234492
1648494120,100.0,100.0,2.8243589743506163
1648494180,100.0,100.0,2.6666666666606966
1648494240,100.0,100.0,2.4256097561077827
1648494300,100.0,100.0,2.795270270265236
1648494360,100.0,100.0,2.62465753425423
1648494420,100.0,100.0,2.701162790690094
1648494480,100.0,100.0,2.6731707317039097
1648494540,100.0,100.0,2.539361702129641
1648494600,100.0,100.0,4.35714285720938
1648494660,100.0,100.0,3.049999999348074
1648494720,100.0,100.0,2.85
1648494780,100.0,100.0,2.240000000083819
1648494840,100.0,100.0,2.514999999982926
1648494900,100.0,100.0,2.797887323962026
1648494960,100.0,100.0,2.75500000002794
1648495020,100.0,100.0,2.497448979591837
1648495080,100.0,100.0,2.784821428574755
1648495140,100.0,100.0,2.371348314604649
1648495200,100.0,100.0,2.9963235294049166
1648495260,100.0,100.0,2.690000000009861
1648495320,100.0,100.0,2.754054054051537
1648495380,100.0,100.0,2.5628378378365797
1648495440,100.0,100.0,2.5154929577477905
1648495500,100.0,100.0,2.46369047618715
1648495560,100.0,100.0,2.912499999991269
1648495620,100.0,100.0,2.711797752804803
1648495680,100.0,100.0,2.7451388889005304
1648495740,100.0,100.0,2.753086419747337
1648495800,100.0,100.0,2.7128378378378377
1648495860,100.0,100.0,2.7755952381052165
1648495920,100.0,100.0,2.847297297293521
1648495980,100.0,100.0,2.495945945935877
