timestamp,rr,sr,mrt
1648483200,100.0,100.0,0.0
1648483260,100.0,100.0,0.0
1648483320,100.0,100.0,0.0
1648483380,100.0,100.0,0.0
1648483440,100.0,100.0,0.0
1648483500,100.0,100.0,0.0
1648483560,100.0,100.0,0.0
1648483620,100.0,100.0,0.0
1648483680,100.0,100.0,0.0
1648483740,100.0,100.0,0.0
1648483800,100.0,100.0,0.0
1648483860,100.0,100.0,0.0
1648483920,100.0,100.0,0.0
1648483980,100.0,100.0,0.0
1648484040,100.0,100.0,0.0
1648484100,100.0,100.0,0.0
1648484160,100.0,100.0,0.0
1648484220,100.0,100.0,0.0
1648484280,100.0,100.0,0.0
1648484340,100.0,100.0,0.0
1648484400,100.0,100.0,0.0
1648484460,100.0,100.0,0.0
1648484520,100.0,100.0,0.0
1648484580,100.0,100.0,0.0
1648484640,100.0,100.0,0.0
1648484700,100.0,100.0,0.0
1648484760,100.0,100.0,0.0
1648484820,100.0,100.0,0.0
1648484880,100.0,100.0,0.0
1648484940,100.0,100.0,0.0
1648485000,100.0,100.0,0.0
1648485060,100.0,100.0,0.0
1648485120,100.0,100.0,0.0
1648485180,100.0,100.0,0.0
1648485240,100.0,100.0,0.0
1648485300,100.0,100.0,0.0
1648485360,100.0,100.0,0.0
1648485420,100.0,100.0,0.0
1648485480,100.0,100.0,0.0
1648485540,100.0,100.0,0.0
1648485600,100.0,100.0,0.0
1648485660,100.0,100.0,0.0
1648485720,100.0,100.0,0.0
1648485780,100.0,100.0,0.0
1648485840,100.0,100.0,0.0
1648485900,100.0,100.0,0.0
1648485960,100.0,100.0,0.0
1648486020,100.0,100.0,0.0
1648486080,100.0,100.0,0.0
1648486140,100.0,100.0,0.0
1648486200,100.0,100.0,0.0
1648486260,100.0,100.0,0.0
1648486320,100.0,100.0,0.0
1648486380,100.0,100.0,0.0
1648486440,100.0,100.0,0.0
1648486500,100.0,100.0,0.0
1648486560,100.0,100.0,0.0
1648486620,100.0,100.0,0.0
1648486680,100.0,100.0,0.0
1648486740,100.0,100.0,0.0
1648486800,100.0,100.0,0.0
1648486860,100.0,100.0,0.0
1648486920,100.0,100.0,0.0
1648486980,100.0,100.0,0.0
1648487040,100.0,100.0,0.0
