timestamp,container_network_receive_MB.eth0,container_network_transmit_errors.eth0,container_network_receive_packets_dropped.eth0,container_network_transmit_MB.eth0,container_fs_reads./dev/vda,container_fs_reads./dev/vda1,container_memory_usage_MB,container_memory_rss,container_fs_sector_reads./dev/vda1,container_ulimits_soft.max_open_files,container_last_seen,container_fs_writes_MB./dev/vda,container_spec_cpu_period,container_tasks_state.sleeping,container_tasks_state.iowaiting,container_tasks_state.stopped,container_tasks_state.running,container_tasks_state.uninterruptible,container_fs_read_seconds./dev/vda1,container_fs_reads_MB./dev/vda,container_spec_memory_reservation_limit_MB,container_fs_reads_merged./dev/vda1,container_cpu_user_seconds,container_fs_write_seconds./dev/vda1,container_threads_max,container_spec_cpu_quota,container_file_descriptors,container_cpu_cfs_periods,container_fs_usage_MB./dev/vda1,container_fs_writes./dev/vda1,container_fs_writes./dev/vda,container_memory_working_set_MB,container_sockets,container_spec_memory_swap_limit_MB,container_fs_sector_writes./dev/vda1,container_memory_swap,container_fs_limit_MB./dev/vda1,container_memory_max_usage_MB,container_memory_failcnt,container_network_transmit_packets.eth0,container_fs_io_time_seconds./dev/vda1,container_cpu_load_average_10s,container_fs_inodes_free./dev/vda1,container_network_transmit_packets_dropped.eth0,container_fs_writes_merged./dev/vda1,container_cpu_cfs_throttled_periods,container_threads,container_fs_inodes./dev/vda1,container_network_receive_errors.eth0,container_memory_mapped_file,container_spec_memory_limit_MB,container_memory_failures.hierarchy.pgmajfault,container_memory_failures.hierarchy.pgfault,container_memory_failures.container.pgfault,container_memory_failures.container.pgmajfault,container_spec_cpu_shares,container_fs_io_time_weighted_seconds./dev/vda1,container_start_time_seconds,container_memory_cache,container_cpu_usage_seconds,container_cpu_cfs_throttled_seconds,container_fs_io_current./dev/vda1,container_network_receive_packets.eth0,container_cpu_system_seconds
1648522800,0.022383213,0.0,0.0,0.31573868,0.0,0.0,63.04297,31336448.0,0.0,1048576.0,1648522900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,22.0,7.0,34.853516,0.0,0.0,61.23047,4.0,256.0,0.0,0.0,604630.75,256.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,540672.0,256.0,0.0,16.5,16.5,0.0,204.0,0.0,1648164200.0,20561920.0,0.004474476,0.0,0.0,262.0,0.0
1648522860,0.022383213,0.0,0.0,0.31573868,0.0,0.0,63.15625,31404032.0,0.0,1048576.0,1648522900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,22.0,7.0,34.85742,0.0,0.0,61.34375,4.0,256.0,0.0,0.0,604630.75,256.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,540672.0,256.0,0.0,16.5,16.5,0.0,204.0,0.0,1648164200.0,20561920.0,0.004474476,0.0,0.0,262.0,0.0
1648522920,0.02267456,0.0,0.0,0.31582403,0.0,0.0,63.365234,31539200.0,0.0,1048576.0,1648523000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,40000.0,22.0,11.0,34.86133,0.0,0.0,61.552734,4.0,256.0,0.0,0.0,604630.75,256.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,540672.0,256.0,0.0,33.0,33.0,0.0,204.0,0.0,1648164200.0,20561920.0,0.007906866,0.0,0.0,264.0,0.0
1648522980,0.025122643,0.0,0.0,0.31719732,0.0,0.0,63.521484,31674368.0,0.0,1048576.0,1648523000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,40000.0,22.0,9.0,34.865234,0.0,0.0,61.0,4.0,256.0,0.0,0.0,604630.75,256.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,540672.0,256.0,0.0,49.5,49.5,0.0,204.0,0.0,1648164200.0,20561920.0,0.006295488,0.0,0.0,286.0,0.0
1648523040,0.021325111,0.0,0.0,0.31197882,0.0,0.0,63.646484,31877120.0,0.0,1048576.0,1648523100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,40000.0,22.0,7.0,34.867188,0.0,0.0,60.416016,4.0,256.0,0.0,0.0,604630.75,256.0,0.0,160.5,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,540672.0,256.0,0.0,33.0,33.0,0.0,204.0,0.0,1648164200.0,20561920.0,0.004889939,0.0,0.0,242.0,0.0
1648523100,0.022898197,0.0,0.0,0.31588125,0.0,0.0,63.808594,32079872.0,0.0,1048576.0,1648523100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,40000.0,22.0,10.0,34.86914,0.0,0.0,60.51367,4.0,256.0,0.0,0.0,604630.75,256.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,540672.0,256.0,0.0,49.5,49.5,0.0,204.0,0.0,1648164200.0,20561920.0,0.00607842,0.0,0.0,259.5,0.0
1648523160,0.024403572,0.0,0.0,0.31600952,0.0,0.0,63.970703,32282624.0,0.0,1048576.0,1648523300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,40000.0,22.0,10.0,34.873047,0.0,0.0,60.61133,4.0,256.0,0.0,0.0,604630.75,256.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,540672.0,256.0,0.0,16.5,16.5,0.0,204.0,0.0,1648164200.0,20561920.0,0.0062362347,0.0,0.0,274.0,0.0
1648523220,0.025440693,0.0,0.0,0.31926012,0.0,0.0,64.146484,32485376.0,0.0,1048576.0,1648523300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,40000.0,22.0,11.0,34.878906,0.0,0.0,60.78711,4.0,256.0,0.0,0.0,604630.75,256.0,0.0,201.5,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,540672.0,256.0,0.0,66.0,66.0,0.0,204.0,0.0,1648164200.0,20561920.0,0.0067296457,0.0,0.0,294.0,0.0
1648523280,0.019975662,0.0,0.0,0.31273937,0.0,0.0,64.14258,32563200.0,0.0,1048576.0,1648523300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,40000.0,22.0,9.0,34.884766,0.0,0.0,60.783203,4.0,256.0,0.0,0.0,604630.75,256.0,0.0,156.5,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,540672.0,256.0,0.0,49.5,49.5,0.0,204.0,0.0,1648164200.0,20561920.0,0.008416956,0.0,0.0,235.5,0.0
1648523340,0.025362968,0.0,0.0,0.31698084,0.0,0.0,64.25586,32630784.0,0.0,1048576.0,1648523400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,40000.0,22.0,8.0,34.88672,0.0,0.0,60.896484,4.0,256.0,0.0,0.0,604630.75,256.0,0.0,194.5,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,540672.0,256.0,0.0,33.0,33.0,0.0,204.0,0.0,1648164200.0,20561920.0,0.004265312,0.0,0.0,292.0,0.0
