timestamp,container_network_receive_MB.eth0,container_network_transmit_errors.eth0,container_network_receive_packets_dropped.eth0,container_network_transmit_MB.eth0,container_fs_reads./dev/vda,container_fs_reads./dev/vda1,container_memory_usage_MB,container_memory_rss,container_fs_sector_reads./dev/vda1,container_ulimits_soft.max_open_files,container_last_seen,container_fs_writes_MB./dev/vda,container_spec_cpu_period,container_tasks_state.sleeping,container_tasks_state.iowaiting,container_tasks_state.stopped,container_tasks_state.running,container_tasks_state.uninterruptible,container_fs_read_seconds./dev/vda1,container_fs_reads_MB./dev/vda,container_spec_memory_reservation_limit_MB,container_fs_reads_merged./dev/vda1,container_cpu_user_seconds,container_fs_write_seconds./dev/vda1,container_threads_max,container_spec_cpu_quota,container_file_descriptors,container_cpu_cfs_periods,container_fs_usage_MB./dev/vda1,container_fs_writes./dev/vda1,container_fs_writes./dev/vda,container_memory_working_set_MB,container_sockets,container_spec_memory_swap_limit_MB,container_fs_sector_writes./dev/vda1,container_memory_swap,container_fs_limit_MB./dev/vda1,container_memory_max_usage_MB,container_memory_failcnt,container_network_transmit_packets.eth0,container_fs_io_time_seconds./dev/vda1,container_cpu_load_average_10s,container_fs_inodes_free./dev/vda1,container_network_transmit_packets_dropped.eth0,container_fs_writes_merged./dev/vda1,container_cpu_cfs_throttled_periods,container_threads,container_fs_inodes./dev/vda1,container_network_receive_errors.eth0,container_memory_mapped_file,container_spec_memory_limit_MB,container_memory_failures.hierarchy.pgmajfault,container_memory_failures.hierarchy.pgfault,container_memory_failures.container.pgfault,container_memory_failures.container.pgmajfault,container_spec_cpu_shares,container_fs_io_time_weighted_seconds./dev/vda1,container_start_time_seconds,container_memory_cache,container_cpu_usage_seconds,container_cpu_cfs_throttled_seconds,container_fs_io_current./dev/vda1,container_network_receive_packets.eth0,container_cpu_system_seconds
1648522800,0.049381733,0.0,0.0,0.8273139,0.0,0.0,48.507812,8912896.0,0.0,1048576.0,1648522900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,10.0,52.5,3611.8281,0.0,0.0,39.15625,4.0,256.0,0.0,0.0,604630.75,256.0078,37.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,3784704.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,25694208.0,0.041590612,0.0,0.0,421.0,0.005
1648522860,0.049381733,0.0,0.0,0.8273139,0.0,0.0,48.507812,8912896.0,0.0,1048576.0,1648522900.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,10.0,52.5,3611.8398,0.0,0.0,39.15625,4.0,256.0,0.0,0.0,604630.75,256.0078,37.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,3784704.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,25694208.0,0.041590612,0.0,0.0,421.0,0.005
1648522920,0.045175076,0.0,0.0,1.2967958,0.0,0.0,48.507812,8912896.0,0.0,1048576.0,1648523000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,10.0,43.5,3611.8535,0.0,0.0,39.15625,4.0,256.0,0.0,0.0,604630.75,256.0078,37.0,284.5,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,3784704.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,25694208.0,0.03473022,0.0,0.0,451.5,0.01
1648522980,0.038466454,0.0,0.0,0.57010126,0.0,0.0,48.36328,9048064.0,0.0,1048576.0,1648523000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,40000.0,10.0,51.0,3611.8652,0.0,0.0,38.43164,4.0,256.0,0.0,0.0,604630.75,256.0078,37.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,3784704.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,25608192.0,0.04184371,0.0,0.0,337.0,0.015
1648523040,0.04455185,0.0,0.0,1.0572133,0.0,0.0,48.21875,9048064.0,0.0,1048576.0,1648523100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,10.0,48.0,3611.877,0.0,0.0,37.964844,4.0,256.0,0.0,0.0,604630.75,256.0078,37.0,262.5,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,3852288.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,25522176.0,0.038182274,0.0,0.0,416.5,0.01
1648523100,0.054388523,0.0,0.0,1.5658665,0.0,0.0,48.23047,9048064.0,0.0,1048576.0,1648523100.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,10.0,47.5,3611.8887,0.0,0.0,37.976562,4.0,256.0,0.0,0.0,604630.75,256.0078,37.0,329.5,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,3919872.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,25522176.0,0.036801413,0.0,0.0,525.0,0.02
1648523160,0.0418458,0.0,0.0,1.053628,0.0,0.0,48.23047,9048064.0,0.0,1048576.0,1648523300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,10.0,56.5,3611.9004,0.0,0.0,37.976562,4.0,256.0,0.0,0.0,604630.75,256.0078,37.0,249.5,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,3919872.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,25522176.0,0.04017994,0.0,0.0,399.5,0.01
1648523220,0.04928255,0.0,0.0,1.0715132,0.0,0.0,48.23047,9048064.0,0.0,1048576.0,1648523300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,10.0,44.5,3611.912,0.0,0.0,37.976562,4.0,256.0,0.0,0.0,604630.75,256.0078,37.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,3919872.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,25522176.0,0.04098937,0.0,0.0,448.5,0.01
1648523280,0.045739174,0.0,0.0,1.0731483,0.0,0.0,48.23047,9048064.0,0.0,1048576.0,1648523300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,10.0,52.0,3611.9238,0.0,0.0,37.976562,4.0,256.0,0.0,0.0,604630.75,256.0078,37.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,3919872.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,25522176.0,0.040387083,0.0,0.0,441.0,0.015
1648523340,0.04472208,0.0,0.0,1.062777,0.0,0.0,48.23047,9048064.0,0.0,1048576.0,1648523400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,10.0,42.5,3611.9355,0.0,0.0,37.976562,4.0,256.0,0.0,0.0,604630.75,256.0078,37.0,262.5,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,3852288.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,25522176.0,0.03760683,0.0,0.0,406.5,0.005
