timestamp,container_network_receive_MB.eth0,container_network_transmit_errors.eth0,container_network_receive_packets_dropped.eth0,container_network_transmit_MB.eth0,container_fs_reads./dev/vda,container_fs_reads./dev/vda1,container_memory_usage_MB,container_memory_rss,container_fs_sector_reads./dev/vda1,container_ulimits_soft.max_open_files,container_last_seen,container_fs_writes_MB./dev/vda,container_spec_cpu_period,container_tasks_state.sleeping,container_tasks_state.iowaiting,container_tasks_state.stopped,container_tasks_state.running,container_tasks_state.uninterruptible,container_fs_read_seconds./dev/vda1,container_fs_reads_MB./dev/vda,container_spec_memory_reservation_limit_MB,container_fs_reads_merged./dev/vda1,container_cpu_user_seconds,container_fs_write_seconds./dev/vda1,container_threads_max,container_spec_cpu_quota,container_file_descriptors,container_cpu_cfs_periods,container_fs_usage_MB./dev/vda1,container_fs_writes./dev/vda1,container_fs_writes./dev/vda,container_memory_working_set_MB,container_sockets,container_spec_memory_swap_limit_MB,container_fs_sector_writes./dev/vda1,container_memory_swap,container_fs_limit_MB./dev/vda1,container_memory_max_usage_MB,container_memory_failcnt,container_network_transmit_packets.eth0,container_fs_io_time_seconds./dev/vda1,container_cpu_load_average_10s,container_fs_inodes_free./dev/vda1,container_network_transmit_packets_dropped.eth0,container_fs_writes_merged./dev/vda1,container_cpu_cfs_throttled_periods,container_threads,container_fs_inodes./dev/vda1,container_network_receive_errors.eth0,container_memory_mapped_file,container_spec_memory_limit_MB,container_memory_failures.hierarchy.pgmajfault,container_memory_failures.hierarchy.pgfault,container_memory_failures.container.pgfault,container_memory_failures.container.pgmajfault,container_spec_cpu_shares,container_fs_io_time_weighted_seconds./dev/vda1,container_start_time_seconds,container_memory_cache,container_cpu_usage_seconds,container_cpu_cfs_throttled_seconds,container_fs_io_current./dev/vda1,container_network_receive_packets.eth0,container_cpu_system_seconds
1648807200,0.92889595,0.0,0.0,8.605217,0.0,0.0,34.17578,18706432.0,0.0,65536.0,1648807200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745,0.0,0.0,40000.0,30.0,287.0,65.65234,0.0,0.0,31.171875,24.0,256.0,0.0,0.0,604630.75,256.0039,0.0,4782.5,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,1622016.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,2646016.0,1.3926111,0.0,0.0,3661.0,0.445
1648807260,0.92889595,0.0,0.0,8.605217,0.0,0.0,34.17578,18706432.0,0.0,65536.0,1648807300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745,0.0,0.0,40000.0,30.0,287.0,65.853516,0.0,0.0,31.171875,24.0,256.0,0.0,0.0,604630.75,256.0039,0.0,4782.5,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,1622016.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,2646016.0,1.3926111,0.0,0.0,3661.0,0.445
1648807320,0.7374387,0.0,0.0,10.36042,2.0,0.0,34.214844,18706432.0,0.0,65536.0,1648807300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390625,0.0,0.0,0.745,0.0,0.0,40000.0,30.0,266.0,66.06055,0.0,0.0,31.146484,24.0,256.0,0.0,0.0,604630.75,256.0039,0.0,5536.5,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,1622016.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,2646016.0,1.3362057,0.0,0.0,4167.0,0.43
1648807380,0.72414017,0.0,0.0,9.177862,2.0,0.0,34.253906,18706432.0,0.0,65536.0,1648807400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390625,0.0,0.0,0.74,0.0,0.0,40000.0,30.0,326.5,66.27539,0.0,0.0,31.121094,24.0,256.0,0.0,0.0,604630.75,256.0039,0.0,5407.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,1622016.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,2646016.0,1.5193367,0.0,0.0,4013.0,0.5
1648807440,0.69416857,0.0,0.0,9.10783,0.0,0.0,34.253906,18706432.0,0.0,65536.0,1648807400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,40000.0,30.0,307.0,66.49219,0.0,0.0,31.121094,24.0,256.0,0.0,0.0,604630.75,256.0039,0.0,5298.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,1622016.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,2646016.0,1.440056,0.0,0.0,3886.5,0.425
1648807500,0.71410227,0.0,0.0,9.113426,1.0,0.0,34.26172,18706432.0,0.0,65536.0,1648807600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0,0.0,0.75,0.0,0.0,40000.0,30.0,300.0,66.708984,0.0,0.0,31.128906,24.0,256.0,0.0,0.0,604630.75,256.0039,0.0,5356.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,1622016.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,2646016.0,1.3868246,0.0,0.0,3958.5,0.435
1648807560,0.6753459,0.0,0.0,8.93812,0.0,0.0,34.26172,18706432.0,0.0,65536.0,1648807600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705,0.0,0.0,40000.0,30.0,307.0,66.92969,0.0,0.0,31.128906,24.0,256.0,0.0,0.0,604630.75,256.0039,0.0,5128.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,1622016.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,2646016.0,1.3764603,0.0,0.0,3756.0,0.41
1648807620,0.77372694,0.0,0.0,9.536152,0.0,0.0,34.26172,18706432.0,0.0,65536.0,1648807700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575,0.0,0.0,40000.0,30.0,251.5,67.04297,0.0,0.0,31.128906,24.0,256.0,0.0,0.0,604630.75,256.0039,0.0,5788.5,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,1622016.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,2646016.0,1.1340091,0.0,0.0,4311.0,0.37
1648807680,0.6820779,0.0,0.0,8.968586,0.0,0.0,34.26172,18706432.0,0.0,65536.0,1648807700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,40000.0,30.0,368.66666,67.34766,0.0,0.0,31.128906,24.0,256.0,0.0,0.0,604630.75,256.0039,0.0,5214.5,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,1622016.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,2646016.0,1.6592569,0.0,0.0,3807.5,0.51666665
1648807740,0.7045951,0.0,0.0,9.072653,0.0,0.0,34.26172,18706432.0,0.0,65536.0,1648807800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,40000.0,30.0,371.83334,67.609375,0.0,0.0,31.128906,24.0,256.0,0.0,0.0,604630.75,256.0039,0.0,5336.5,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,1622016.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,2646016.0,1.5977658,0.0,0.0,3923.5,0.48833334
