timestamp,container_network_receive_MB.eth0,container_network_transmit_errors.eth0,container_network_receive_packets_dropped.eth0,container_network_transmit_MB.eth0,container_fs_reads./dev/vda,container_fs_reads./dev/vda1,container_memory_usage_MB,container_memory_rss,container_fs_sector_reads./dev/vda1,container_ulimits_soft.max_open_files,container_last_seen,container_fs_writes_MB./dev/vda,container_spec_cpu_period,container_tasks_state.sleeping,container_tasks_state.iowaiting,container_tasks_state.stopped,container_tasks_state.running,container_tasks_state.uninterruptible,container_fs_read_seconds./dev/vda1,container_fs_reads_MB./dev/vda,container_spec_memory_reservation_limit_MB,container_fs_reads_merged./dev/vda1,container_cpu_user_seconds,container_fs_write_seconds./dev/vda1,container_threads_max,container_spec_cpu_quota,container_file_descriptors,container_cpu_cfs_periods,container_fs_usage_MB./dev/vda1,container_fs_writes./dev/vda1,container_fs_writes./dev/vda,container_memory_working_set_MB,container_sockets,container_spec_memory_swap_limit_MB,container_fs_sector_writes./dev/vda1,container_memory_swap,container_fs_limit_MB./dev/vda1,container_memory_max_usage_MB,container_memory_failcnt,container_network_transmit_packets.eth0,container_fs_io_time_seconds./dev/vda1,container_cpu_load_average_10s,container_fs_inodes_free./dev/vda1,container_network_transmit_packets_dropped.eth0,container_fs_writes_merged./dev/vda1,container_cpu_cfs_throttled_periods,container_threads,container_fs_inodes./dev/vda1,container_network_receive_errors.eth0,container_memory_mapped_file,container_spec_memory_limit_MB,container_memory_failures.hierarchy.pgmajfault,container_memory_failures.hierarchy.pgfault,container_memory_failures.container.pgfault,container_memory_failures.container.pgmajfault,container_spec_cpu_shares,container_fs_io_time_weighted_seconds./dev/vda1,container_start_time_seconds,container_memory_cache,container_cpu_usage_seconds,container_cpu_cfs_throttled_seconds,container_fs_io_current./dev/vda1,container_network_receive_packets.eth0,container_cpu_system_seconds
1648807200,0.25593662,0.0,0.0,1.4051795,0.0,0.0,69.23047,38432770.0,0.0,1048576.0,1648807300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0.0,0.0,40000.0,11.0,251.0,46.492188,0.0,0.0,62.19922,5.0,900.0,0.0,0.0,604630.75,900.0039,11.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,811008.0,900.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,17203200.0,0.32643542,0.0,0.0,731.5,0.035
1648807260,0.25593662,0.0,0.0,1.4051795,0.0,0.0,69.23047,38432770.0,0.0,1048576.0,1648807300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0.0,0.0,40000.0,11.0,251.0,46.523438,0.0,0.0,62.19922,5.0,900.0,0.0,0.0,604630.75,900.0039,11.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,811008.0,900.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,17203200.0,0.32643542,0.0,0.0,731.5,0.035
1648807320,0.27214003,0.0,0.0,1.4111094,0.0,0.0,69.23047,38432770.0,0.0,1048576.0,1648807400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,40000.0,11.0,248.5,46.554688,0.0,0.0,62.19922,5.0,900.0,0.0,0.0,604630.75,900.0039,11.0,620.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,811008.0,900.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,17203200.0,0.3316473,0.0,0.0,765.0,0.035
1648807380,0.25510025,0.0,0.0,1.4027152,0.0,0.0,69.2207,38432770.0,0.0,1048576.0,1648807400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,40000.0,11.0,206.5,46.585938,0.0,0.0,62.189453,5.0,900.0,0.0,0.0,604630.75,900.0039,11.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,811008.0,900.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,17203200.0,0.27363312,0.0,0.0,720.5,0.04
1648807440,0.28161383,0.0,0.0,1.418675,0.0,0.0,69.15625,38432770.0,0.0,1048576.0,1648807400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,40000.0,11.0,275.5,46.617188,0.0,0.0,62.125,5.0,900.0,0.0,0.0,604630.75,900.0039,11.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,811008.0,900.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,17203200.0,0.35843033,0.0,0.0,771.0,0.06
1648807500,0.21942759,0.0,0.0,1.3791804,0.0,0.0,69.15625,38432770.0,0.0,1048576.0,1648807600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,40000.0,11.0,273.5,46.652344,0.0,0.0,62.125,5.0,900.0,0.0,0.0,604630.75,900.0039,11.0,511.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,811008.0,900.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,17203200.0,0.35028774,0.0,0.0,636.0,0.05
1648807560,0.5348406,0.0,0.0,1.4104238,0.0,0.0,69.15625,38432770.0,0.0,1048576.0,1648807600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,40000.0,11.0,242.5,46.683594,0.0,0.0,62.125,5.0,900.0,0.0,0.0,604630.75,900.0039,11.0,646.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,811008.0,900.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,17203200.0,0.33204576,0.0,0.0,781.0,0.045
1648807620,0.5772958,0.0,0.0,1.444601,0.0,0.0,69.15625,38432770.0,0.0,1048576.0,1648807700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,40000.0,11.0,239.5,46.714844,0.0,0.0,62.125,5.0,900.0,0.0,0.0,604630.75,900.0039,11.0,723.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,811008.0,900.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,17203200.0,0.31551096,0.0,0.0,875.5,0.035
1648807680,0.23546314,0.0,0.0,1.3895392,0.0,0.0,69.15625,38432770.0,0.0,1048576.0,1648807700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,40000.0,11.0,204.0,46.75,0.0,0.0,62.125,5.0,900.0,0.0,0.0,604630.75,900.0039,11.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,811008.0,900.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,17203200.0,0.2730919,0.0,0.0,675.0,0.035
1648807740,0.24657631,0.0,0.0,1.3960867,285.0,0.0,345.91016,317810700.0,0.0,1048576.0,1648807800.0,0.0859375,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,9.402344,0.0,0.0,1.085,0.0,0.0,40000.0,21.0,304.0,46.78125,0.0,8.0,338.75,5.0,900.0,0.0,0.0,604630.75,900.0039,11.0,570.0,0.0,0.0,0.0,0.0,0.0,22.0,65.0,0.0,0.0,811008.0,900.0,0.0,10659.0,10659.0,0.0,204.0,0.0,1647144300.0,26529792.0,1.3289479,2.9699771,0.0,696.0,0.21
