timestamp,container_network_receive_MB.eth0,container_network_transmit_errors.eth0,container_network_receive_packets_dropped.eth0,container_network_transmit_MB.eth0,container_fs_reads./dev/vda1,container_fs_reads./dev/vda,container_memory_usage_MB,container_memory_rss,container_fs_sector_reads./dev/vda1,container_ulimits_soft.max_open_files,container_last_seen,container_fs_writes_MB./dev/vda,container_spec_cpu_period,container_tasks_state.running,container_tasks_state.stopped,container_tasks_state.uninterruptible,container_tasks_state.sleeping,container_tasks_state.iowaiting,container_fs_read_seconds./dev/vda1,container_fs_reads_MB./dev/vda,container_spec_memory_reservation_limit_MB,container_fs_reads_merged./dev/vda1,container_cpu_user_seconds,container_fs_write_seconds./dev/vda1,container_threads_max,container_spec_cpu_quota,container_file_descriptors,container_cpu_cfs_periods,container_fs_usage_MB./dev/vda1,container_fs_writes./dev/vda1,container_fs_writes./dev/vda,container_memory_working_set_MB,container_sockets,container_spec_memory_swap_limit_MB,container_fs_sector_writes./dev/vda1,container_memory_swap,container_fs_limit_MB./dev/vda1,container_memory_max_usage_MB,container_memory_failcnt,container_network_transmit_packets.eth0,container_fs_io_time_seconds./dev/vda1,container_cpu_load_average_10s,container_fs_inodes_free./dev/vda1,container_network_transmit_packets_dropped.eth0,container_fs_writes_merged./dev/vda1,container_cpu_cfs_throttled_periods,container_threads,container_fs_inodes./dev/vda1,container_network_receive_errors.eth0,container_memory_mapped_file,container_spec_memory_limit_MB,container_memory_failures.container.pgmajfault,container_memory_failures.hierarchy.pgfault,container_memory_failures.hierarchy.pgmajfault,container_memory_failures.container.pgfault,container_spec_cpu_shares,container_fs_io_time_weighted_seconds./dev/vda1,container_start_time_seconds,container_memory_cache,container_cpu_usage_seconds,container_cpu_cfs_throttled_seconds,container_fs_io_current./dev/vda1,container_network_receive_packets.eth0,container_cpu_system_seconds
1648807200,0.07364082,0.0,0.0,3.1441894,0.0,47875.332,127.87891,39591936.0,0.0,65536.0,1648807200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,14897.142,0.0,0.0,0.11666667,0.0,0.0,20000.0,17.0,616.6667,636.0703,0.0,0.0,62.54297,3.0,128.0,0.0,0.0,604630.75,128.0039,10.0,610.0,0.0,0.0,0.0,0.0,0.0,29.666666,71.0,0.0,0.0,7028736.0,128.0,0.0,65131.0,0.0,65131.0,102.0,0.0,1647144400.0,77852670.0,9.242279,2.1271617,0.0,578.0,9.013333
1648807260,0.07364082,0.0,0.0,3.1441894,0.0,47875.332,127.94531,39266988.0,0.0,65536.0,1648807300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,14897.142,0.0,0.0,0.11666667,0.0,0.0,20000.0,17.0,616.6667,636.0755,0.0,0.0,62.364582,3.0,128.0,0.0,0.0,604630.75,128.0039,10.0,610.0,0.0,0.0,0.0,0.0,0.0,29.666666,71.0,0.0,0.0,6938624.0,128.0,0.0,65131.0,0.0,65131.0,102.0,0.0,1647144400.0,78308696.0,9.242279,2.1271617,0.0,578.0,9.013333
1648807320,0.042348385,0.0,0.0,2.3212357,0.0,56669.168,127.90625,39579650.0,0.0,65536.0,1648807300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,17642.55,0.0,0.0,0.11833333,0.0,0.0,20000.0,17.5,728.8333,636.0801,0.0,0.0,62.67383,3.5,128.0,0.0,0.0,604630.75,128.0039,10.0,374.5,0.0,0.0,0.0,0.0,0.0,23.833334,71.0,0.0,0.0,6825984.0,128.0,0.0,79409.0,0.0,79409.0,102.0,0.0,1647144400.0,77862910.0,10.952604,2.0859642,0.0,359.5,10.656667
1648807380,0.06182289,0.0,0.0,3.1115618,0.0,49723.5,127.96094,39059456.0,0.0,65536.0,1648807400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,15503.363,0.0,0.0,0.14,0.0,0.0,20000.0,17.0,640.5,636.084,0.0,0.0,62.58203,3.0,128.0,0.0,0.0,604630.75,128.0039,10.0,516.6667,0.0,0.0,0.0,0.0,0.0,25.5,71.0,0.0,0.0,6690816.0,128.0,33.0,69745.5,33.0,69745.5,102.0,0.0,1647144400.0,78020610.0,9.656606,2.6077971,0.0,490.66666,9.335
1648807440,0.049978256,0.0,0.0,3.0680885,0.0,43421.5,127.89453,39399424.0,0.0,65536.0,1648807400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,13543.137,0.0,0.0,0.1,0.0,0.0,20000.0,17.0,559.5,636.0879,0.0,0.0,62.4375,3.0,128.0,0.0,0.0,604630.75,128.0039,10.0,430.33334,0.0,0.0,0.0,0.0,0.0,19.0,71.0,0.0,0.0,6961152.0,128.0,0.0,60274.5,0.0,60274.5,102.0,0.0,1647144400.0,78043140.0,8.325293,1.793153,0.0,417.33334,8.09
1648807500,0.08026377,0.0,0.0,3.1686897,0.0,46101.0,127.984375,39161856.0,0.0,65536.0,1648807600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,14379.059,0.0,0.0,0.095,0.0,0.0,20000.0,17.0,594.0,636.09375,0.0,0.0,62.189453,3.0,128.0,0.0,0.0,604630.75,128.0039,10.0,667.0,0.0,0.0,0.0,0.0,0.0,15.0,71.0,0.0,0.0,6690816.0,128.0,0.0,64086.0,0.0,64086.0,102.0,0.0,1647144400.0,78364670.0,8.735457,1.861049,0.0,613.3333,8.585
1648807560,0.0710667,0.0,0.0,3.8590698,0.0,45981.5,127.89453,38737920.0,0.0,65536.0,1648807600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,14337.879,0.0,0.0,0.1,0.0,0.0,20000.0,17.0,592.5,636.09766,0.0,0.0,62.234375,3.0,128.0,0.0,0.0,604630.75,128.0039,10.0,604.0,0.0,0.0,0.0,0.0,0.0,22.0,71.0,0.0,0.0,6488064.0,128.0,0.0,64284.0,0.0,64284.0,102.0,0.0,1647144400.0,78192640.0,8.806489,2.0084467,0.0,584.1667,8.63
1648807620,0.061189175,0.0,0.0,2.3701916,0.0,46411.0,127.93555,38987776.0,0.0,65536.0,1648807700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,14462.117,0.0,0.0,0.11,0.0,0.0,20000.0,17.0,598.0,636.10156,0.0,0.0,62.291016,3.0,128.0,0.0,0.0,604630.75,128.0039,10.0,482.0,0.0,0.0,0.0,0.0,0.0,23.5,71.0,0.0,0.0,6420480.0,128.0,0.0,64383.0,0.0,64383.0,102.0,0.0,1647144400.0,78198780.0,8.913348,2.1252937,0.0,440.5,8.61
1648807680,0.034913063,0.0,0.0,2.2959762,0.0,50073.5,127.94141,38957056.0,0.0,65536.0,1648807700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,15604.182,0.0,0.0,0.105,0.0,0.0,20000.0,17.0,645.0,636.1074,0.0,0.0,62.41211,3.0,128.0,0.0,0.0,604630.75,128.0039,10.0,312.0,0.0,0.0,0.0,0.0,0.0,18.5,71.0,0.0,0.0,6217728.0,128.0,16.5,70801.5,16.5,70801.5,102.0,0.0,1647144400.0,78321660.0,9.677044,2.0277307,0.0,309.0,9.41
1648807740,0.066328526,0.0,0.0,3.1160922,0.0,45460.0,127.89258,39331840.0,0.0,65536.0,1648807800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,14174.24,0.0,0.0,0.095,0.0,0.0,20000.0,17.0,585.0,636.1113,0.0,0.0,62.34961,3.0,128.0,0.0,0.0,604630.75,128.0039,10.0,548.5,0.0,0.0,0.0,0.0,0.0,16.0,71.0,0.0,0.0,6623232.0,128.0,49.5,62964.0,49.5,62964.0,102.0,0.0,1647144400.0,77963260.0,8.651181,1.6423982,0.0,516.5,8.445
