timestamp,container_network_receive_MB.eth0,container_network_transmit_errors.eth0,container_network_receive_packets_dropped.eth0,container_network_transmit_MB.eth0,container_fs_reads./dev/vda1,container_fs_reads./dev/vda,container_memory_usage_MB,container_memory_rss,container_fs_sector_reads./dev/vda1,container_ulimits_soft.max_open_files,container_last_seen,container_fs_writes_MB./dev/vda,container_spec_cpu_period,container_tasks_state.running,container_tasks_state.stopped,container_tasks_state.uninterruptible,container_tasks_state.sleeping,container_tasks_state.iowaiting,container_fs_read_seconds./dev/vda1,container_fs_reads_MB./dev/vda,container_spec_memory_reservation_limit_MB,container_fs_reads_merged./dev/vda1,container_cpu_user_seconds,container_fs_write_seconds./dev/vda1,container_threads_max,container_spec_cpu_quota,container_file_descriptors,container_cpu_cfs_periods,container_fs_usage_MB./dev/vda1,container_fs_writes./dev/vda1,container_fs_writes./dev/vda,container_memory_working_set_MB,container_sockets,container_spec_memory_swap_limit_MB,container_fs_sector_writes./dev/vda1,container_memory_swap,container_fs_limit_MB./dev/vda1,container_memory_max_usage_MB,container_memory_failcnt,container_network_transmit_packets.eth0,container_fs_io_time_seconds./dev/vda1,container_cpu_load_average_10s,container_fs_inodes_free./dev/vda1,container_network_transmit_packets_dropped.eth0,container_fs_writes_merged./dev/vda1,container_cpu_cfs_throttled_periods,container_threads,container_fs_inodes./dev/vda1,container_network_receive_errors.eth0,container_memory_mapped_file,container_spec_memory_limit_MB,container_memory_failures.container.pgmajfault,container_memory_failures.hierarchy.pgfault,container_memory_failures.hierarchy.pgmajfault,container_memory_failures.container.pgfault,container_spec_cpu_shares,container_fs_io_time_weighted_seconds./dev/vda1,container_start_time_seconds,container_memory_cache,container_cpu_usage_seconds,container_cpu_cfs_throttled_seconds,container_fs_io_current./dev/vda1,container_network_receive_packets.eth0,container_cpu_system_seconds
1648807200,0.029317379,0.0,0.0,0.42969608,0.0,0.0,115.77734,37888000.0,0.0,1048576.0,1648807300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,11.0,69.0,51.71875,0.0,0.0,115.41406,5.0,1025.0,0.0,0.0,604630.75,1025.0039,15.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,946176.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,49987584.0,0.044917777,0.0,0.0,311.0,0.005
1648807260,0.029317379,0.0,0.0,0.42969608,0.0,0.0,115.77734,37888000.0,0.0,1048576.0,1648807300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,11.0,69.0,51.720703,0.0,0.0,115.41406,5.0,1025.0,0.0,0.0,604630.75,1025.0039,15.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,946176.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,49987584.0,0.044917777,0.0,0.0,311.0,0.005
1648807320,0.02727127,0.0,0.0,0.32635212,0.0,0.0,115.77734,37888000.0,0.0,1048576.0,1648807400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,11.0,69.0,51.722656,0.0,0.0,115.41406,5.0,1025.0,0.0,0.0,604630.75,1025.0039,15.0,187.5,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,946176.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,49987584.0,0.04360343,0.0,0.0,281.5,0.01
1648807380,0.027852535,0.0,0.0,0.4228711,0.0,0.0,115.77734,37888000.0,0.0,1048576.0,1648807400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,11.0,62.0,51.722656,0.0,0.0,115.02734,5.0,1025.0,0.0,0.0,604630.75,1025.0039,15.0,189.5,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,946176.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,49987584.0,0.04027663,0.0,0.0,279.0,0.01
1648807440,0.03181076,0.0,0.0,0.43220663,0.0,0.0,115.76953,37888000.0,0.0,1048576.0,1648807400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,40000.0,11.0,73.0,51.72461,0.0,0.0,114.11719,5.0,1025.0,0.0,0.0,604630.75,1025.0039,15.0,225.5,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,946176.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,49987584.0,0.046736497,0.0,0.0,333.0,0.01
1648807500,0.030194283,0.0,0.0,0.5263052,0.0,0.0,115.76953,37888000.0,0.0,1048576.0,1648807600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,11.0,63.0,51.726562,0.0,0.0,114.11719,5.0,1025.0,0.0,0.0,604630.75,1025.0039,15.0,217.5,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,946176.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,49987584.0,0.03892434,0.0,0.0,329.5,0.005
1648807560,0.027369976,0.0,0.0,0.32529926,0.0,0.0,115.76953,37888000.0,0.0,1048576.0,1648807600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,11.0,62.5,51.728516,0.0,0.0,113.98828,5.0,1025.0,0.0,0.0,604630.75,1025.0039,15.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,946176.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,49987584.0,0.04004565,0.0,0.0,292.0,0.01
1648807620,0.034936905,0.0,0.0,0.63341236,0.0,0.0,115.76953,37888000.0,0.0,1048576.0,1648807700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,40000.0,11.0,80.0,51.73047,0.0,0.0,113.98828,5.0,1025.0,0.0,0.0,604630.75,1025.0039,15.0,247.5,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,946176.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,49987584.0,0.05024643,0.0,0.0,363.5,0.005
1648807680,0.026415825,0.0,0.0,0.3275361,0.0,0.0,115.76953,37888000.0,0.0,1048576.0,1648807700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,40000.0,11.0,68.0,51.73242,0.0,0.0,113.98828,5.0,1025.0,0.0,0.0,604630.75,1025.0039,15.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,946176.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,49987584.0,0.04911183,0.0,0.0,280.5,0.01
1648807740,0.033681393,0.0,0.0,0.5303874,0.0,0.0,115.76953,37888000.0,0.0,1048576.0,1648807800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,40000.0,11.0,52.5,51.734375,0.0,0.0,113.98828,5.0,1025.0,0.0,0.0,604630.75,1025.0039,15.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,946176.0,1025.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144300.0,49987584.0,0.032439433,0.0,0.0,349.0,0.0
