timestamp,container_network_receive_MB.eth0,container_network_transmit_errors.eth0,container_network_receive_packets_dropped.eth0,container_network_transmit_MB.eth0,container_fs_reads./dev/vda1,container_fs_reads./dev/vda,container_memory_usage_MB,container_memory_rss,container_fs_sector_reads./dev/vda1,container_ulimits_soft.max_open_files,container_last_seen,container_fs_writes_MB./dev/vda,container_spec_cpu_period,container_tasks_state.running,container_tasks_state.stopped,container_tasks_state.uninterruptible,container_tasks_state.sleeping,container_tasks_state.iowaiting,container_fs_read_seconds./dev/vda1,container_fs_reads_MB./dev/vda,container_spec_memory_reservation_limit_MB,container_fs_reads_merged./dev/vda1,container_cpu_user_seconds,container_fs_write_seconds./dev/vda1,container_threads_max,container_spec_cpu_quota,container_file_descriptors,container_cpu_cfs_periods,container_fs_usage_MB./dev/vda1,container_fs_writes./dev/vda1,container_fs_writes./dev/vda,container_memory_working_set_MB,container_sockets,container_spec_memory_swap_limit_MB,container_fs_sector_writes./dev/vda1,container_memory_swap,container_fs_limit_MB./dev/vda1,container_memory_max_usage_MB,container_memory_failcnt,container_network_transmit_packets.eth0,container_fs_io_time_seconds./dev/vda1,container_cpu_load_average_10s,container_fs_inodes_free./dev/vda1,container_network_transmit_packets_dropped.eth0,container_fs_writes_merged./dev/vda1,container_cpu_cfs_throttled_periods,container_threads,container_fs_inodes./dev/vda1,container_network_receive_errors.eth0,container_memory_mapped_file,container_spec_memory_limit_MB,container_memory_failures.container.pgmajfault,container_memory_failures.hierarchy.pgfault,container_memory_failures.hierarchy.pgmajfault,container_memory_failures.container.pgfault,container_spec_cpu_shares,container_fs_io_time_weighted_seconds./dev/vda1,container_start_time_seconds,container_memory_cache,container_cpu_usage_seconds,container_cpu_cfs_throttled_seconds,container_fs_io_current./dev/vda1,container_network_receive_packets.eth0,container_cpu_system_seconds
1648807200,0.11787081,0.0,0.0,1.4153671,0.0,0.0,162.45703,160725000.0,0.0,1048576.0,1648807300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.0,0.0,60000.0,162.0,339.0,15.607422,0.0,0.0,160.26562,7.0,256.0,0.0,0.0,604630.75,162.76953,0.0,787.5,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,2027520.0,256.0,0.0,99.0,0.0,99.0,409.0,0.0,1648785200.0,2297856.0,0.63344836,0.0,0.0,826.5,0.14
1648807260,0.11787081,0.0,0.0,1.4153671,0.0,0.0,162.85742,160995330.0,0.0,1048576.0,1648807300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.0,0.0,60000.0,162.0,339.0,15.90625,0.0,0.0,160.66602,7.0,256.0,0.0,0.0,604630.75,162.98242,0.0,787.5,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,2027520.0,256.0,0.0,99.0,0.0,99.0,409.0,0.0,1648785200.0,2297856.0,0.63344836,0.0,0.0,826.5,0.14
1648807320,0.11852455,0.0,0.0,1.7292647,0.0,0.0,163.1289,161198080.0,0.0,1048576.0,1648807400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,60000.0,162.0,301.5,16.097656,0.0,0.0,160.9375,7.0,256.0,0.0,0.0,604630.75,163.23828,0.0,807.5,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,2027520.0,256.0,0.0,49.5,0.0,49.5,409.0,0.0,1648785200.0,2297856.0,0.5726693,0.0,0.0,860.0,0.115
1648807380,0.09908056,0.0,0.0,0.7883563,0.0,0.0,163.51172,161468420.0,0.0,1048576.0,1648807400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435,0.0,0.0,60000.0,162.0,311.0,16.3125,0.0,0.0,161.32031,7.0,256.0,0.0,0.0,604630.75,163.72266,0.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,2027520.0,256.0,0.0,99.0,0.0,99.0,409.0,0.0,1648785200.0,2297856.0,0.5695882,0.0,0.0,666.5,0.115
1648807440,0.12192726,0.0,0.0,1.7318578,0.0,0.0,163.90234,161738750.0,0.0,1048576.0,1648807400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405,0.0,0.0,60000.0,162.0,294.5,16.41211,0.0,0.0,161.71094,7.0,256.0,0.0,0.0,604630.75,164.03906,0.0,829.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,2027520.0,256.0,0.0,148.5,0.0,148.5,409.0,0.0,1648785200.0,2297856.0,0.5473895,0.0,0.0,868.5,0.115
1648807500,0.114267826,0.0,0.0,1.4157772,0.0,0.0,164.22656,162076670.0,0.0,1048576.0,1648807600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395,0.0,0.0,60000.0,162.0,269.5,16.611328,0.0,0.0,162.03516,7.0,256.0,0.0,0.0,604630.75,164.22656,0.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,2027520.0,256.0,0.0,99.0,0.0,99.0,409.0,0.0,1648785200.0,2297856.0,0.53084785,0.0,0.0,795.0,0.105
1648807560,0.10509634,0.0,0.0,1.4032006,0.0,0.0,164.48242,162347000.0,0.0,1048576.0,1648807600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515,0.0,0.0,60000.0,162.0,365.5,16.8125,0.0,0.0,162.29102,7.0,256.0,0.0,0.0,604630.75,164.76172,0.0,714.5,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,2027520.0,256.0,0.0,66.0,0.0,66.0,409.0,0.0,1648785200.0,2297856.0,0.6538962,0.0,0.0,736.5,0.105
1648807620,0.40902472,0.0,0.0,1.4474125,0.0,0.0,164.83594,162549760.0,0.0,1048576.0,1648807700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,60000.0,162.0,288.5,17.017578,0.0,0.0,162.64453,7.0,256.0,0.0,0.0,604630.75,164.95508,0.0,889.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,2027520.0,256.0,0.0,66.0,0.0,66.0,409.0,0.0,1648785200.0,2297856.0,0.53000253,0.0,0.0,921.0,0.085
1648807680,0.41917086,0.0,0.0,1.4593949,0.0,0.0,165.25781,163022850.0,0.0,1048576.0,1648807700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,60000.0,162.0,323.0,17.324219,0.0,0.0,163.0664,7.0,256.0,0.0,0.0,604630.75,165.35742,0.0,938.5,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,2027520.0,256.0,0.0,115.5,0.0,115.5,409.0,0.0,1648785200.0,2297856.0,0.60746527,0.0,0.0,983.0,0.12
1648807740,0.11120939,0.0,0.0,1.4165287,0.0,0.0,165.5957,163360770.0,0.0,1048576.0,1648807800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.0,0.0,60000.0,162.0,300.0,17.425781,0.0,0.0,163.4043,7.0,256.0,0.0,0.0,604630.75,165.82422,0.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,2027520.0,256.0,0.0,99.0,0.0,99.0,409.0,0.0,1648785200.0,2297856.0,0.5710983,0.0,0.0,785.5,0.105
