timestamp,container_network_receive_MB.eth0,container_network_transmit_errors.eth0,container_network_receive_packets_dropped.eth0,container_network_transmit_MB.eth0,container_fs_reads./dev/vda,container_fs_reads./dev/vda1,container_memory_usage_MB,container_memory_rss,container_fs_sector_reads./dev/vda1,container_ulimits_soft.max_open_files,container_last_seen,container_fs_writes_MB./dev/vda,container_spec_cpu_period,container_tasks_state.sleeping,container_tasks_state.iowaiting,container_tasks_state.stopped,container_tasks_state.running,container_tasks_state.uninterruptible,container_fs_read_seconds./dev/vda1,container_fs_reads_MB./dev/vda,container_spec_memory_reservation_limit_MB,container_fs_reads_merged./dev/vda1,container_cpu_user_seconds,container_fs_write_seconds./dev/vda1,container_threads_max,container_spec_cpu_quota,container_file_descriptors,container_cpu_cfs_periods,container_fs_usage_MB./dev/vda1,container_fs_writes./dev/vda1,container_fs_writes./dev/vda,container_memory_working_set_MB,container_sockets,container_spec_memory_swap_limit_MB,container_fs_sector_writes./dev/vda1,container_memory_swap,container_fs_limit_MB./dev/vda1,container_memory_max_usage_MB,container_memory_failcnt,container_network_transmit_packets.eth0,container_fs_io_time_seconds./dev/vda1,container_cpu_load_average_10s,container_fs_inodes_free./dev/vda1,container_network_transmit_packets_dropped.eth0,container_fs_writes_merged./dev/vda1,container_cpu_cfs_throttled_periods,container_threads,container_fs_inodes./dev/vda1,container_network_receive_errors.eth0,container_memory_mapped_file,container_spec_memory_limit_MB,container_memory_failures.hierarchy.pgmajfault,container_memory_failures.hierarchy.pgfault,container_memory_failures.container.pgfault,container_memory_failures.container.pgmajfault,container_spec_cpu_shares,container_fs_io_time_weighted_seconds./dev/vda1,container_start_time_seconds,container_memory_cache,container_cpu_usage_seconds,container_cpu_cfs_throttled_seconds,container_fs_io_current./dev/vda1,container_network_receive_packets.eth0,container_cpu_system_seconds
1648807200,0.43551746,0.0,0.0,8.34338,0.0,0.0,36.23047,16498688.0,0.0,65536.0,1648807200.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.0,0.0,40000.0,21.0,199.0,46.134766,0.0,0.0,32.57422,15.0,256.0,0.0,0.0,604630.75,256.0039,0.0,3346.5,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,4392960.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5324800.0,0.76771915,0.0,0.0,2422.1667,0.235
1648807260,0.43551746,0.0,0.0,8.34338,0.0,0.0,36.23047,16498688.0,0.0,65536.0,1648807300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.0,0.0,40000.0,21.0,199.0,46.23633,0.0,0.0,32.57422,15.0,256.0,0.0,0.0,604630.75,256.0039,0.0,3346.5,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,4392960.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5324800.0,0.76771915,0.0,0.0,2422.1667,0.235
1648807320,0.23099852,0.0,0.0,4.835771,0.0,0.0,36.23047,16498688.0,0.0,65536.0,1648807300.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,40000.0,21.0,166.5,46.339844,0.0,0.0,32.57422,15.0,256.0,0.0,0.0,604630.75,256.0039,0.0,1797.5,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,4528128.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5324800.0,0.6302658,0.0,0.0,1320.5,0.205
1648807380,0.28088045,0.0,0.0,5.078632,0.0,0.0,36.23047,16498688.0,0.0,65536.0,1648807400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,0.0,40000.0,21.0,177.5,46.4375,0.0,0.0,32.57422,15.0,256.0,0.0,0.0,604630.75,256.0039,0.0,2108.5,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,4460544.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5324800.0,0.6659168,0.0,0.0,1549.5,0.185
1648807440,0.37420258,0.0,0.0,7.92914,0.0,0.0,36.23047,16498688.0,0.0,65536.0,1648807400.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,40000.0,21.0,150.0,46.484375,0.0,0.0,32.57422,15.0,256.0,0.0,0.0,604630.75,256.0039,0.0,2889.8333,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,4730880.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5324800.0,0.5315159,0.0,0.0,2106.8333,0.165
1648807500,0.42418352,0.0,0.0,8.259504,0.0,0.0,36.23047,16498688.0,0.0,65536.0,1648807600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40333334,0.0,0.0,40000.0,21.0,209.33333,46.632812,0.0,0.0,32.57422,15.0,256.0,0.0,0.0,604630.75,256.0039,0.0,3226.6667,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,4505600.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5324800.0,0.85404354,0.0,0.0,2348.1667,0.25
1648807560,0.3487563,0.0,0.0,6.683587,0.0,0.0,36.23047,16498688.0,0.0,65536.0,1648807600.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36166668,0.0,0.0,40000.0,21.0,188.66667,46.75,0.0,0.0,32.57422,15.0,256.0,0.0,0.0,604630.75,256.0039,0.0,2680.5,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,4460544.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5324800.0,0.7169108,0.0,0.0,1967.0,0.215
1648807620,0.36859035,0.0,0.0,6.7849274,0.0,0.0,36.23047,16498688.0,0.0,65536.0,1648807700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315,0.0,0.0,40000.0,21.0,177.5,46.845703,0.0,0.0,32.57422,15.0,256.0,0.0,0.0,604630.75,256.0039,0.0,2824.5,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,4392960.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5324800.0,0.642519,0.0,0.0,2023.5,0.2
1648807680,0.32131672,0.0,0.0,6.5172815,0.0,0.0,36.23047,16498688.0,0.0,65536.0,1648807700.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,40000.0,21.0,188.5,46.94922,0.0,0.0,32.57422,15.0,256.0,0.0,0.0,604630.75,256.0039,0.0,2488.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,4257792.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5324800.0,0.7270995,0.0,0.0,1788.0,0.215
1648807740,0.3392048,0.0,0.0,6.5969806,0.0,0.0,36.23047,16498688.0,0.0,65536.0,1648807800.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,0.0,40000.0,21.0,171.0,47.003906,0.0,0.0,32.57422,15.0,256.0,0.0,0.0,604630.75,256.0039,0.0,2629.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,4325376.0,256.0,0.0,0.0,0.0,0.0,204.0,0.0,1647144400.0,5324800.0,0.58948505,0.0,0.0,1912.0,0.18
